3;5230;1669;1;2004-06-30
4;5230;5753;3;2004-06-30
5;5230;9920;1;2004-06-30
6;5230;1312;2;2004-06-30
1;5231;6651;1;2004-06-23
2;5231;1601;1;2004-06-23
3;5231;6143;1;2004-06-23
4;5231;5156;3;2004-06-23
5;5231;3043;2;2004-06-23
6;5231;9770;1;2004-06-23
7;5231;8732;2;2004-06-23
1;5232;4735;1;2004-06-29
1;5233;642;1;2004-06-05
2;5233;5547;3;2004-06-05
1;5234;1411;2;2004-06-09
2;5234;2436;3;2004-06-09
3;5234;9669;3;2004-06-09
4;5234;7345;1;2004-06-09
5;5234;4196;3;2004-06-09
6;5234;5718;1;2004-06-09
7;5234;2434;2;2004-06-09
8;5234;5494;1;2004-06-09
9;5234;6156;1;2004-06-09
1;5235;9116;1;2004-06-11
2;5235;4674;2;2004-06-11
3;5235;9335;3;2004-06-11
4;5235;5091;2;2004-06-11
1;5236;4054;1;2004-06-21
2;5236;6936;1;2004-06-21
3;5236;3439;1;2004-06-21
4;5236;8513;3;2004-06-21
5;5236;4060;1;2004-06-21
6;5236;4497;3;2004-06-21
7;5236;3003;1;2004-06-21
8;5236;9780;2;2004-06-21
9;5236;8329;1;2004-06-21
1;5237;2107;1;2004-06-30
2;5237;1846;3;2004-06-30
3;5237;5580;3;2004-06-30
4;5237;3699;2;2004-06-30
1;5238;9151;1;2004-06-25
2;5238;6165;3;2004-06-25
3;5238;9961;1;2004-06-25
4;5238;8608;2;2004-06-25
5;5238;9777;1;2004-06-25
1;5239;49;3;2004-06-16
2;5239;884;1;2004-06-16
3;5239;2046;1;2004-06-16
4;5239;3078;2;2004-06-16
1;5240;5296;1;2004-06-01
2;5240;1638;1;2004-06-01
3;5240;5776;1;2004-06-01
4;5240;3467;1;2004-06-01
1;5241;7885;1;2004-06-26
2;5241;8668;1;2004-06-26
3;5241;1497;2;2004-06-26
4;5241;6434;1;2004-06-26
5;5241;4295;3;2004-06-26
6;5241;3440;2;2004-06-26
7;5241;307;2;2004-06-26
1;5242;4379;1;2004-06-01
2;5242;3618;2;2004-06-01
3;5242;3132;3;2004-06-01
1;5243;25;2;2004-06-21
2;5243;2311;3;2004-06-21
3;5243;5439;1;2004-06-21
4;5243;903;3;2004-06-21
5;5243;7607;3;2004-06-21
1;5244;8242;2;2004-06-26
2;5244;8436;3;2004-06-26
1;5245;4080;2;2004-06-17
2;5245;5849;3;2004-06-17
3;5245;4359;1;2004-06-17
4;5245;3809;2;2004-06-17
5;5245;7905;2;2004-06-17
6;5245;9190;1;2004-06-17
7;5245;1742;2;2004-06-17
8;5245;1193;1;2004-06-17
9;5245;1563;3;2004-06-17
1;5246;1960;3;2004-06-30
2;5246;9594;1;2004-06-30
3;5246;7415;2;2004-06-30
4;5246;4007;3;2004-06-30
5;5246;4879;3;2004-06-30
1;5247;3378;3;2004-06-12
2;5247;3779;1;2004-06-12
3;5247;2940;1;2004-06-12
4;5247;1496;2;2004-06-12
5;5247;7597;1;2004-06-12
6;5247;7326;3;2004-06-12
7;5247;1488;3;2004-06-12
8;5247;9201;1;2004-06-12
1;5248;1557;3;2004-06-06
2;5248;6579;2;2004-06-06
1;5249;2184;3;2004-06-22
1;5250;6843;1;2004-06-28
2;5250;5869;3;2004-06-28
3;5250;5673;2;2004-06-28
1;5251;305;1;2004-06-04
2;5251;4702;1;2004-06-04
3;5251;2984;2;2004-06-04
1;5252;103;1;2004-06-12
1;5253;2697;1;2004-06-06
2;5253;9557;1;2004-06-06
3;5253;4737;2;2004-06-06
4;5253;1740;1;2004-06-06
1;5254;412;3;2004-06-15
2;5254;8279;1;2004-06-15
3;5254;8516;1;2004-06-15
4;5254;2960;1;2004-06-15
5;5254;8810;3;2004-06-15
6;5254;6039;1;2004-06-15
1;5255;9892;3;2004-06-22
2;5255;2902;1;2004-06-22
3;5255;9418;1;2004-06-22
4;5255;3337;2;2004-06-22
5;5255;8858;2;2004-06-22
6;5255;4759;2;2004-06-22
7;5255;2489;3;2004-06-22
8;5255;9360;1;2004-06-22
9;5255;5520;3;2004-06-22
1;5256;5534;3;2004-06-11
2;5256;3312;1;2004-06-11
3;5256;2612;1;2004-06-11
4;5256;7714;3;2004-06-11
5;5256;9310;3;2004-06-11
6;5256;5057;1;2004-06-11
1;5257;8627;2;2004-06-01
2;5257;8605;2;2004-06-01
3;5257;7121;1;2004-06-01
4;5257;2213;2;2004-06-01
1;5258;1767;2;2004-06-12
2;5258;4185;3;2004-06-12
3;5258;4162;3;2004-06-12
4;5258;8872;3;2004-06-12
5;5258;7901;2;2004-06-12
6;5258;4249;3;2004-06-12
7;5258;4190;3;2004-06-12
1;5259;7911;1;2004-06-29
2;5259;7614;2;2004-06-29
3;5259;5790;2;2004-06-29
4;5259;7609;3;2004-06-29
1;5260;9212;3;2004-06-04
2;5260;67;2;2004-06-04
3;5260;4800;2;2004-06-04
4;5260;893;2;2004-06-04
5;5260;1001;3;2004-06-04
1;5261;4555;2;2004-06-01
2;5261;8827;3;2004-06-01
3;5261;9512;3;2004-06-01
4;5261;738;3;2004-06-01
5;5261;3252;2;2004-06-01
1;5262;2463;1;2004-06-06
2;5262;8406;1;2004-06-06
3;5262;7763;3;2004-06-06
1;5263;6234;2;2004-06-16
2;5263;4756;2;2004-06-16
3;5263;8951;1;2004-06-16
4;5263;934;2;2004-06-16
5;5263;6183;3;2004-06-16
6;5263;1837;2;2004-06-16
1;5264;9101;2;2004-06-20
2;5264;609;2;2004-06-20
3;5264;7753;1;2004-06-20
4;5264;3894;2;2004-06-20
5;5264;4745;1;2004-06-20
6;5264;4630;3;2004-06-20
7;5264;4218;3;2004-06-20
8;5264;5775;1;2004-06-20
9;5264;1031;1;2004-06-20
1;5265;3486;3;2004-06-21
2;5265;7634;2;2004-06-21
3;5265;3165;2;2004-06-21
4;5265;7897;2;2004-06-21
5;5265;3880;3;2004-06-21
6;5265;662;2;2004-06-21
7;5265;628;3;2004-06-21
8;5265;7559;2;2004-06-21
1;5266;2117;1;2004-06-14
2;5266;6531;3;2004-06-14
3;5266;846;3;2004-06-14
4;5266;8422;3;2004-06-14
5;5266;7543;3;2004-06-14
6;5266;5659;1;2004-06-14
7;5266;7181;1;2004-06-14
8;5266;6351;1;2004-06-14
9;5266;7423;2;2004-06-14
1;5267;5791;1;2004-06-19
2;5267;5404;2;2004-06-19
3;5267;6394;3;2004-06-19
4;5267;5652;1;2004-06-19
5;5267;9176;3;2004-06-19
6;5267;2965;2;2004-06-19
7;5267;5660;2;2004-06-19
1;5268;3791;3;2004-06-10
1;5269;1317;3;2004-06-06
2;5269;2437;3;2004-06-06
3;5269;9272;2;2004-06-06
4;5269;4635;2;2004-06-06
5;5269;5555;1;2004-06-06
6;5269;8411;1;2004-06-06
7;5269;13;2;2004-06-06
8;5269;4519;3;2004-06-06
1;5270;1294;3;2004-06-06
2;5270;1571;1;2004-06-06
3;5270;8972;2;2004-06-06
4;5270;145;1;2004-06-06
5;5270;6332;1;2004-06-06
6;5270;8999;3;2004-06-06
7;5270;8661;1;2004-06-06
1;5271;2995;1;2004-06-16
2;5271;9965;1;2004-06-16
3;5271;2619;3;2004-06-16
4;5271;5468;3;2004-06-16
5;5271;9165;3;2004-06-16
6;5271;4620;2;2004-06-16
7;5271;4789;2;2004-06-16
8;5271;2221;2;2004-06-16
9;5271;8803;1;2004-06-16
1;5272;9638;1;2004-06-06
2;5272;5700;3;2004-06-06
3;5272;2436;1;2004-06-06
4;5272;6230;3;2004-06-06
5;5272;919;3;2004-06-06
6;5272;8222;1;2004-06-06
7;5272;629;1;2004-06-06
8;5272;860;2;2004-06-06
1;5273;4084;3;2004-06-24
2;5273;8508;2;2004-06-24
3;5273;4543;3;2004-06-24
1;5274;4315;2;2004-06-23
2;5274;501;1;2004-06-23
3;5274;4192;1;2004-06-23
4;5274;1007;1;2004-06-23
5;5274;488;1;2004-06-23
6;5274;9645;3;2004-06-23
7;5274;2808;1;2004-06-23
8;5274;9550;2;2004-06-23
9;5274;6371;3;2004-06-23
1;5275;7949;3;2004-06-12
2;5275;4080;1;2004-06-12
3;5275;5939;1;2004-06-12
4;5275;8753;1;2004-06-12
5;5275;1076;1;2004-06-12
6;5275;8089;1;2004-06-12
7;5275;3081;1;2004-06-12
1;5276;6012;1;2004-06-14
2;5276;3709;3;2004-06-14
3;5276;2620;1;2004-06-14
4;5276;2487;3;2004-06-14
5;5276;783;2;2004-06-14
1;5277;9532;3;2004-06-27
2;5277;9194;2;2004-06-27
3;5277;9609;3;2004-06-27
4;5277;7666;1;2004-06-27
5;5277;1014;2;2004-06-27
6;5277;2261;2;2004-06-27
7;5277;8034;3;2004-06-27
1;5278;3081;2;2004-06-25
2;5278;3013;2;2004-06-25
3;5278;8738;2;2004-06-25
4;5278;4690;3;2004-06-25
1;5279;147;3;2004-06-06
2;5279;3663;3;2004-06-06
3;5279;5427;1;2004-06-06
4;5279;7288;1;2004-06-06
5;5279;3956;3;2004-06-06
6;5279;8846;2;2004-06-06
1;5280;7614;2;2004-06-08
1;5281;6394;3;2004-06-15
2;5281;3280;1;2004-06-15
3;5281;8499;2;2004-06-15
4;5281;4528;3;2004-06-15
5;5281;587;2;2004-06-15
6;5281;8879;2;2004-06-15
7;5281;4016;2;2004-06-15
8;5281;7520;1;2004-06-15
1;5282;7691;1;2004-06-23
2;5282;3120;1;2004-06-23
3;5282;2573;1;2004-06-23
4;5282;5439;3;2004-06-23
5;5282;1428;2;2004-06-23
6;5282;5122;3;2004-06-23
1;5283;3357;2;2004-06-14
2;5283;2078;2;2004-06-14
3;5283;8107;1;2004-06-14
1;5284;3424;1;2004-06-25
2;5284;7186;1;2004-06-25
3;5284;8899;2;2004-06-25
4;5284;5023;1;2004-06-25
5;5284;5555;3;2004-06-25
6;5284;2752;1;2004-06-25
1;5285;2000;1;2004-06-15
1;5286;4336;2;2004-06-26
2;5286;5758;1;2004-06-26
1;5287;9661;3;2004-06-23
2;5287;5436;3;2004-06-23
3;5287;1013;2;2004-06-23
1;5288;3631;3;2004-06-06
2;5288;8270;3;2004-06-06
3;5288;3284;2;2004-06-06
4;5288;8626;2;2004-06-06
5;5288;6269;3;2004-06-06
6;5288;6188;1;2004-06-06
7;5288;8899;1;2004-06-06
1;5289;8607;3;2004-06-22
2;5289;7608;3;2004-06-22
3;5289;5515;1;2004-06-22
4;5289;5113;2;2004-06-22
5;5289;7378;3;2004-06-22
1;5290;2836;1;2004-06-08
2;5290;4761;2;2004-06-08
3;5290;7323;2;2004-06-08
4;5290;1403;2;2004-06-08
5;5290;471;3;2004-06-08
6;5290;4343;3;2004-06-08
1;5291;6484;1;2004-06-25
1;5292;7134;2;2004-06-26
2;5292;648;2;2004-06-26
3;5292;2847;1;2004-06-26
4;5292;8241;3;2004-06-26
1;5293;7196;2;2004-06-29
2;5293;7551;3;2004-06-29
3;5293;253;3;2004-06-29
4;5293;6189;2;2004-06-29
1;5294;5381;1;2004-06-23
2;5294;4048;2;2004-06-23
1;5295;958;3;2004-06-21
2;5295;8470;2;2004-06-21
3;5295;1966;3;2004-06-21
4;5295;762;1;2004-06-21
1;5296;6762;1;2004-06-24
2;5296;3581;3;2004-06-24
3;5296;1106;3;2004-06-24
4;5296;1611;3;2004-06-24
5;5296;4072;3;2004-06-24
1;5297;3439;3;2004-06-30
2;5297;8904;1;2004-06-30
3;5297;1380;3;2004-06-30
4;5297;303;3;2004-06-30
1;5298;3638;2;2004-06-11
2;5298;4527;3;2004-06-11
3;5298;9328;1;2004-06-11
4;5298;2256;1;2004-06-11
1;5299;1856;3;2004-06-25
2;5299;7776;1;2004-06-25
3;5299;6200;3;2004-06-25
4;5299;5724;3;2004-06-25
5;5299;5793;2;2004-06-25
6;5299;1185;3;2004-06-25
7;5299;4489;1;2004-06-25
8;5299;7021;3;2004-06-25
9;5299;3755;2;2004-06-25
1;5300;6564;3;2004-06-08
2;5300;8397;3;2004-06-08
3;5300;159;3;2004-06-08
4;5300;2180;1;2004-06-08
5;5300;6615;2;2004-06-08
6;5300;9583;2;2004-06-08
7;5300;5801;2;2004-06-08
1;5301;6151;2;2004-06-09
2;5301;5726;1;2004-06-09
3;5301;8092;1;2004-06-09
4;5301;8793;1;2004-06-09
5;5301;6325;1;2004-06-09
6;5301;9239;2;2004-06-09
7;5301;8481;2;2004-06-09
8;5301;1500;3;2004-06-09
1;5302;4493;1;2004-06-14
2;5302;835;2;2004-06-14
3;5302;4581;2;2004-06-14
4;5302;9857;3;2004-06-14
5;5302;8159;2;2004-06-14
6;5302;5897;2;2004-06-14
7;5302;1883;1;2004-06-14
1;5303;1822;1;2004-06-15
2;5303;5114;1;2004-06-15
3;5303;4942;2;2004-06-15
4;5303;6862;2;2004-06-15
1;5304;8283;1;2004-06-02
2;5304;4236;3;2004-06-02
3;5304;6666;3;2004-06-02
4;5304;5753;2;2004-06-02
1;5305;8220;2;2004-06-19
2;5305;3677;1;2004-06-19
1;5306;8739;1;2004-06-11
2;5306;6538;2;2004-06-11
3;5306;5615;2;2004-06-11
4;5306;121;2;2004-06-11
5;5306;4882;3;2004-06-11
1;5307;2282;3;2004-06-01
2;5307;3181;3;2004-06-01
3;5307;3997;3;2004-06-01
4;5307;1946;2;2004-06-01
1;5308;3333;1;2004-06-05
2;5308;3116;1;2004-06-05
3;5308;8612;1;2004-06-05
4;5308;2262;2;2004-06-05
5;5308;5534;3;2004-06-05
1;5309;3874;2;2004-06-26
2;5309;6594;2;2004-06-26
3;5309;8453;3;2004-06-26
4;5309;2157;1;2004-06-26
1;5310;1950;1;2004-06-21
2;5310;9021;1;2004-06-21
3;5310;7436;1;2004-06-21
4;5310;4563;1;2004-06-21
5;5310;2594;1;2004-06-21
6;5310;2406;2;2004-06-21
7;5310;8324;3;2004-06-21
8;5310;2730;3;2004-06-21
1;5311;776;3;2004-06-11
2;5311;2150;3;2004-06-11
3;5311;5771;2;2004-06-11
4;5311;862;1;2004-06-11
5;5311;460;1;2004-06-11
6;5311;1535;1;2004-06-11
7;5311;4199;1;2004-06-11
1;5312;2186;2;2004-06-12
2;5312;1573;2;2004-06-12
3;5312;356;3;2004-06-12
4;5312;2532;1;2004-06-12
5;5312;6768;2;2004-06-12
6;5312;9773;3;2004-06-12
7;5312;3592;1;2004-06-12
8;5312;3964;2;2004-06-12
1;5313;2414;1;2004-06-30
1;5314;4503;3;2004-06-08
2;5314;8304;3;2004-06-08
3;5314;5151;1;2004-06-08
4;5314;2912;3;2004-06-08
5;5314;5082;1;2004-06-08
6;5314;6619;3;2004-06-08
7;5314;6352;2;2004-06-08
1;5315;6672;2;2004-06-12
2;5315;3071;2;2004-06-12
3;5315;4151;1;2004-06-12
4;5315;7086;2;2004-06-12
5;5315;3625;3;2004-06-12
6;5315;512;2;2004-06-12
7;5315;6226;2;2004-06-12
1;5316;5019;2;2004-06-10
2;5316;5165;1;2004-06-10
3;5316;8604;1;2004-06-10
4;5316;7712;2;2004-06-10
5;5316;5168;1;2004-06-10
6;5316;1080;2;2004-06-10
7;5316;8778;3;2004-06-10
8;5316;39;1;2004-06-10
1;5317;752;3;2004-06-13
2;5317;842;1;2004-06-13
1;5318;1596;3;2004-06-16
2;5318;6864;2;2004-06-16
3;5318;4041;1;2004-06-16
4;5318;6713;1;2004-06-16
5;5318;3811;2;2004-06-16
6;5318;7600;3;2004-06-16
7;5318;5873;3;2004-06-16
8;5318;4600;2;2004-06-16
1;5319;8827;1;2004-06-20
1;5320;842;2;2004-06-06
2;5320;9821;3;2004-06-06
3;5320;3606;1;2004-06-06
1;5321;2498;2;2004-06-18
2;5321;2508;2;2004-06-18
3;5321;9166;1;2004-06-18
4;5321;5287;2;2004-06-18
5;5321;8786;3;2004-06-18
6;5321;9689;2;2004-06-18
7;5321;4525;2;2004-06-18
8;5321;5844;2;2004-06-18
9;5321;7651;3;2004-06-18
1;5322;2890;1;2004-06-09
2;5322;891;2;2004-06-09
3;5322;1749;3;2004-06-09
4;5322;6965;3;2004-06-09
1;5323;5770;2;2004-06-20
2;5323;9191;1;2004-06-20
3;5323;8725;3;2004-06-20
4;5323;943;3;2004-06-20
5;5323;3191;2;2004-06-20
6;5323;4601;3;2004-06-20
7;5323;8818;1;2004-06-20
8;5323;6792;1;2004-06-20
9;5323;9957;3;2004-06-20
1;5324;9341;3;2004-06-17
2;5324;3121;2;2004-06-17
3;5324;9164;3;2004-06-17
4;5324;5767;2;2004-06-17
5;5324;8781;1;2004-06-17
6;5324;7370;3;2004-06-17
1;5325;4507;3;2004-06-08
2;5325;9003;3;2004-06-08
3;5325;8172;3;2004-06-08
4;5325;1359;2;2004-06-08
1;5326;4160;3;2004-06-29
2;5326;1492;2;2004-06-29
3;5326;9288;2;2004-06-29
4;5326;9806;3;2004-06-29
5;5326;4310;2;2004-06-29
1;5327;1062;3;2004-06-07
2;5327;5598;3;2004-06-07
3;5327;3237;1;2004-06-07
4;5327;6146;1;2004-06-07
5;5327;9212;2;2004-06-07
6;5327;58;1;2004-06-07
7;5327;9280;3;2004-06-07
8;5327;1884;1;2004-06-07
9;5327;4708;2;2004-06-07
1;5328;812;3;2004-06-05
1;5329;8211;1;2004-06-28
2;5329;823;3;2004-06-28
1;5330;6524;1;2004-06-06
2;5330;7204;2;2004-06-06
3;5330;6743;3;2004-06-06
4;5330;6304;2;2004-06-06
5;5330;6885;3;2004-06-06
1;5331;7791;2;2004-06-23
2;5331;9748;3;2004-06-23
3;5331;3123;3;2004-06-23
4;5331;3723;3;2004-06-23
5;5331;252;1;2004-06-23
6;5331;71;1;2004-06-23
7;5331;1207;1;2004-06-23
8;5331;7493;3;2004-06-23
9;5331;6765;2;2004-06-23
1;5332;1229;2;2004-06-30
2;5332;2677;3;2004-06-30
3;5332;4243;1;2004-06-30
4;5332;9706;3;2004-06-30
5;5332;9257;3;2004-06-30
6;5332;2247;3;2004-06-30
1;5333;3412;3;2004-06-19
2;5333;1755;2;2004-06-19
3;5333;9263;1;2004-06-19
4;5333;5282;3;2004-06-19
5;5333;448;1;2004-06-19
6;5333;772;1;2004-06-19
7;5333;6015;1;2004-06-19
8;5333;7016;3;2004-06-19
9;5333;6578;3;2004-06-19
1;5334;9293;3;2004-06-17
2;5334;2559;1;2004-06-17
3;5334;8198;3;2004-06-17
4;5334;6909;2;2004-06-17
5;5334;8479;1;2004-06-17
1;5335;3195;3;2004-06-13
2;5335;342;2;2004-06-13
3;5335;1130;1;2004-06-13
4;5335;4003;3;2004-06-13
1;5336;711;3;2004-06-05
2;5336;9034;1;2004-06-05
3;5336;4805;3;2004-06-05
4;5336;9840;3;2004-06-05
5;5336;9866;3;2004-06-05
6;5336;6021;3;2004-06-05
7;5336;4172;2;2004-06-05
8;5336;7095;3;2004-06-05
1;5337;9979;1;2004-06-15
2;5337;1570;1;2004-06-15
3;5337;3537;2;2004-06-15
4;5337;8251;2;2004-06-15
5;5337;6591;1;2004-06-15
6;5337;3387;3;2004-06-15
7;5337;2380;1;2004-06-15
8;5337;7949;3;2004-06-15
1;5338;5826;1;2004-06-03
1;5339;8494;3;2004-06-23
2;5339;5376;1;2004-06-23
3;5339;7729;2;2004-06-23
4;5339;2999;3;2004-06-23
5;5339;6462;2;2004-06-23
1;5340;7350;2;2004-06-15
2;5340;8765;3;2004-06-15
1;5341;4502;1;2004-06-23
2;5341;8871;1;2004-06-23
3;5341;2029;2;2004-06-23
4;5341;325;3;2004-06-23
5;5341;737;3;2004-06-23
6;5341;6898;2;2004-06-23
7;5341;9393;2;2004-06-23
8;5341;1466;1;2004-06-23
1;5342;2640;1;2004-06-12
2;5342;260;3;2004-06-12
3;5342;5728;3;2004-06-12
4;5342;9719;1;2004-06-12
5;5342;5737;2;2004-06-12
6;5342;1500;1;2004-06-12
7;5342;8091;1;2004-06-12
8;5342;566;1;2004-06-12
1;5343;9708;2;2004-06-20
2;5343;3475;3;2004-06-20
3;5343;8739;2;2004-06-20
4;5343;1492;1;2004-06-20
5;5343;2868;1;2004-06-20
6;5343;1461;2;2004-06-20
7;5343;1052;1;2004-06-20
1;5344;19;2;2004-06-17
2;5344;1846;1;2004-06-17
3;5344;6719;3;2004-06-17
4;5344;1888;3;2004-06-17
5;5344;56;3;2004-06-17
1;5345;1384;3;2004-06-25
2;5345;6982;1;2004-06-25
3;5345;4290;3;2004-06-25
4;5345;2786;3;2004-06-25
5;5345;8892;2;2004-06-25
6;5345;2665;3;2004-06-25
7;5345;5967;3;2004-06-25
8;5345;6722;3;2004-06-25
1;5346;8258;3;2004-06-11
2;5346;5158;1;2004-06-11
3;5346;7192;2;2004-06-11
4;5346;8658;2;2004-06-11
5;5346;2484;2;2004-06-11
1;5347;3989;3;2004-06-10
1;5348;1021;3;2004-06-27
2;5348;7536;3;2004-06-27
3;5348;6156;2;2004-06-27
4;5348;3697;3;2004-06-27
5;5348;996;3;2004-06-27
6;5348;4752;3;2004-06-27
7;5348;6794;3;2004-06-27
1;5349;9350;3;2004-06-29
2;5349;2590;1;2004-06-29
3;5349;1471;2;2004-06-29
4;5349;2823;2;2004-06-29
5;5349;4647;1;2004-06-29
6;5349;2234;3;2004-06-29
7;5349;9117;1;2004-06-29
8;5349;7971;2;2004-06-29
1;5350;3657;1;2004-06-01
2;5350;823;3;2004-06-01
3;5350;1157;3;2004-06-01
4;5350;8317;1;2004-06-01
1;5351;1043;1;2004-06-05
1;5352;7973;1;2004-06-11
2;5352;7892;1;2004-06-11
3;5352;2295;3;2004-06-11
4;5352;3460;1;2004-06-11
5;5352;3660;2;2004-06-11
6;5352;4392;2;2004-06-11
1;5353;6456;3;2004-06-23
2;5353;6075;2;2004-06-23
3;5353;8182;3;2004-06-23
4;5353;8212;3;2004-06-23
5;5353;8625;3;2004-06-23
6;5353;7992;1;2004-06-23
7;5353;1768;2;2004-06-23
8;5353;8537;3;2004-06-23
1;5354;3436;2;2004-06-24
1;5355;1662;2;2004-06-02
2;5355;2982;3;2004-06-02
3;5355;3203;3;2004-06-02
4;5355;5760;3;2004-06-02
5;5355;4211;2;2004-06-02
1;5356;1676;3;2004-06-21
2;5356;7747;2;2004-06-21
3;5356;4390;2;2004-06-21
4;5356;3185;1;2004-06-21
5;5356;2711;1;2004-06-21
6;5356;2649;2;2004-06-21
1;5357;8126;2;2004-06-20
2;5357;8387;1;2004-06-20
3;5357;3035;1;2004-06-20
4;5357;545;3;2004-06-20
1;5358;7177;2;2004-06-03
2;5358;3396;3;2004-06-03
3;5358;2195;1;2004-06-03
4;5358;2296;2;2004-06-03
5;5358;7425;2;2004-06-03
6;5358;8956;1;2004-06-03
7;5358;8612;1;2004-06-03
8;5358;6281;2;2004-06-03
1;5359;4424;3;2004-06-15
2;5359;4029;3;2004-06-15
3;5359;8768;2;2004-06-15
1;5360;7453;2;2004-06-19
2;5360;2457;1;2004-06-19
3;5360;5355;2;2004-06-19
4;5360;1990;3;2004-06-19
5;5360;1236;3;2004-06-19
6;5360;3131;1;2004-06-19
7;5360;9549;1;2004-06-19
8;5360;1797;2;2004-06-19
9;5360;6891;2;2004-06-19
1;5361;2861;2;2004-06-17
2;5361;7233;1;2004-06-17
3;5361;8115;2;2004-06-17
4;5361;1262;3;2004-06-17
5;5361;2472;3;2004-06-17
6;5361;3945;2;2004-06-17
7;5361;9561;3;2004-06-17
8;5361;9581;1;2004-06-17
9;5361;6950;1;2004-06-17
1;5362;1823;1;2004-06-03
1;5363;4395;3;2004-06-20
2;5363;1470;3;2004-06-20
1;5364;2187;1;2004-06-08
1;5365;9587;3;2004-06-25
2;5365;1253;3;2004-06-25
1;5366;8283;1;2004-06-30
1;5367;8817;1;2004-06-05
2;5367;9483;1;2004-06-05
3;5367;2108;1;2004-06-05
4;5367;466;2;2004-06-05
5;5367;9654;3;2004-06-05
6;5367;5130;1;2004-06-05
7;5367;9492;1;2004-06-05
8;5367;6498;3;2004-06-05
1;5368;5252;3;2004-06-16
2;5368;4548;2;2004-06-16
3;5368;7666;1;2004-06-16
4;5368;6229;3;2004-06-16
5;5368;2934;1;2004-06-16
6;5368;6901;1;2004-06-16
1;5369;7335;2;2004-06-10
2;5369;9891;3;2004-06-10
3;5369;4776;2;2004-06-10
4;5369;8829;2;2004-06-10
5;5369;8160;2;2004-06-10
1;5370;9599;2;2004-06-08
2;5370;6115;2;2004-06-08
3;5370;1899;2;2004-06-08
4;5370;6976;3;2004-06-08
5;5370;2892;3;2004-06-08
6;5370;8154;3;2004-06-08
7;5370;1660;1;2004-06-08
8;5370;6175;2;2004-06-08
9;5370;6705;2;2004-06-08
1;5371;1615;3;2004-06-07
2;5371;1090;3;2004-06-07
3;5371;4653;2;2004-06-07
4;5371;3028;2;2004-06-07
5;5371;3086;1;2004-06-07
6;5371;2726;3;2004-06-07
7;5371;6772;2;2004-06-07
1;5372;3656;1;2004-06-09
2;5372;5664;2;2004-06-09
3;5372;2280;1;2004-06-09
4;5372;1937;3;2004-06-09
5;5372;5349;2;2004-06-09
6;5372;5578;2;2004-06-09
1;5373;6968;3;2004-06-03
2;5373;5604;3;2004-06-03
1;5374;7889;3;2004-06-18
2;5374;3238;1;2004-06-18
3;5374;3137;2;2004-06-18
4;5374;6740;3;2004-06-18
5;5374;6893;1;2004-06-18
6;5374;2108;3;2004-06-18
7;5374;4243;2;2004-06-18
8;5374;8156;3;2004-06-18
1;5375;927;1;2004-06-25
2;5375;737;3;2004-06-25
3;5375;437;2;2004-06-25
4;5375;7888;2;2004-06-25
5;5375;5029;1;2004-06-25
6;5375;4940;1;2004-06-25
7;5375;9898;3;2004-06-25
8;5375;3785;1;2004-06-25
1;5376;2929;1;2004-06-13
1;5377;6761;2;2004-06-01
2;5377;2120;1;2004-06-01
3;5377;2848;1;2004-06-01
4;5377;2809;2;2004-06-01
5;5377;939;1;2004-06-01
6;5377;9924;3;2004-06-01
7;5377;9570;2;2004-06-01
8;5377;9334;2;2004-06-01
1;5378;2265;3;2004-06-24
2;5378;2178;1;2004-06-24
1;5379;2276;1;2004-06-24
2;5379;6528;3;2004-06-24
3;5379;4016;3;2004-06-24
4;5379;1235;3;2004-06-24
5;5379;1694;2;2004-06-24
6;5379;447;1;2004-06-24
7;5379;7288;1;2004-06-24
8;5379;1459;3;2004-06-24
1;5380;23;2;2004-06-16
2;5380;4845;1;2004-06-16
3;5380;905;3;2004-06-16
1;5381;6957;2;2004-06-14
2;5381;8412;2;2004-06-14
3;5381;3439;1;2004-06-14
4;5381;2132;2;2004-06-14
5;5381;9290;2;2004-06-14
6;5381;8716;3;2004-06-14
7;5381;6458;2;2004-06-14
8;5381;107;3;2004-06-14
1;5382;8622;3;2004-06-09
2;5382;8279;2;2004-06-09
3;5382;1019;3;2004-06-09
4;5382;488;2;2004-06-09
1;5383;7017;1;2004-06-24
2;5383;8438;1;2004-06-24
3;5383;4644;1;2004-06-24
4;5383;5129;2;2004-06-24
5;5383;4395;2;2004-06-24
1;5384;8769;1;2004-06-12
2;5384;9206;3;2004-06-12
3;5384;6931;3;2004-06-12
4;5384;6209;2;2004-06-12
1;5385;2626;1;2004-06-04
2;5385;4396;2;2004-06-04
1;5386;1868;1;2004-06-23
2;5386;6349;3;2004-06-23
3;5386;7222;1;2004-06-23
4;5386;839;1;2004-06-23
5;5386;1596;1;2004-06-23
6;5386;4666;1;2004-06-23
1;5387;1699;2;2004-06-11
1;5388;4773;2;2004-06-17
2;5388;2308;3;2004-06-17
3;5388;332;3;2004-06-17
4;5388;580;3;2004-06-17
5;5388;5429;1;2004-06-17
6;5388;2266;1;2004-06-17
7;5388;9443;3;2004-06-17
8;5388;2521;1;2004-06-17
9;5388;377;2;2004-06-17
1;5389;8914;1;2004-06-03
2;5389;4675;1;2004-06-03
3;5389;6370;1;2004-06-03
4;5389;3605;3;2004-06-03
1;5390;7545;1;2004-06-01
2;5390;2077;3;2004-06-01
