4892;15;AFRICAN TITANIC;GREGORY HANNAH;19.99;0;7658
4893;2;AFRICAN TITANS;ALAN KEATON;19.99;0;9880
4894;6;AFRICAN TOMATOES;CHEVY REYNOLDS;14.99;0;4700
4895;13;AFRICAN TOMORROW;CHARLIZE COSTNER;24.99;0;6492
4896;4;AFRICAN TOOTSIE;KATE COOPER;12.99;0;6205
4897;6;AFRICAN TORQUE;ALBERT MOSTEL;23.99;0;9787
4898;8;AFRICAN TOURIST;JON DUNST;18.99;0;715
4899;8;AFRICAN TOWERS;ROBIN CAMPBELL;21.99;0;5911
4900;2;AFRICAN TOWN;ORLANDO DAMON;13.99;0;2325
4901;15;AFRICAN TRACY;HUGH CRAWFORD;17.99;0;1758
4902;1;AFRICAN TRADING;ROCK PECK;10.99;0;197
4903;1;AFRICAN TRAFFIC;GEOFFREY TANDY;20.99;0;905
4904;10;AFRICAN TRAIN;DREW RYAN;18.99;0;6410
4905;1;AFRICAN TRAINSPOTTING;RUBY JOHANSSON;25.99;0;8092
4906;1;AFRICAN TRAMP;WINONA MCCONAUGHEY;18.99;0;3564
4907;10;AFRICAN TRANSLATION;ANTHONY BIRCH;18.99;0;4727
4908;8;AFRICAN TRAP;GOLDIE CRUISE;25.99;0;6664
4909;14;AFRICAN TREASURE;JEREMY FOSTER;11.99;0;8713
4910;12;AFRICAN TREATMENT;HARRISON SINATRA;21.99;0;1053
4911;7;AFRICAN TRIP;MORGAN MINELLI;17.99;0;7655
4912;12;AFRICAN TROJAN;RUBY NICHOLSON;26.99;0;9957
4913;5;AFRICAN TROOPERS;CUBA LOREN;22.99;0;9160
4914;5;AFRICAN TROUBLE;ELLEN DEAN;24.99;0;390
4915;10;AFRICAN TRUMAN;SALLY BERRY;29.99;0;4685
4916;2;AFRICAN TURN;CAMERON BERGMAN;26.99;0;1814
4917;10;AFRICAN TUXEDO;SALLY DAVIS;18.99;0;9753
4918;7;AFRICAN TWISTED;KIM FIENNES;21.99;0;9159
4919;9;AFRICAN TYCOON;CHARLIZE DEAN;25.99;0;4796
4920;14;AFRICAN UNBREAKABLE;KIM MALDEN;23.99;0;2310
4921;3;AFRICAN UNCUT;GARY NICHOLSON;14.99;0;7702
4922;8;AFRICAN UNDEFEATED;WILLIAM BIRCH;15.99;0;101
4923;5;AFRICAN UNFAITHFUL;GLENN WEAVER;26.99;0;2650
4924;12;AFRICAN UNFORGIVEN;JOHNNY BLOOM;27.99;0;4662
4925;6;AFRICAN UNITED;ANNETTE PALTROW;28.99;0;6441
4926;3;AFRICAN UNTOUCHABLES;GINA KILMER;18.99;0;8220
4927;4;AFRICAN UPRISING;SPENCER DENCH;13.99;0;4233
4928;4;AFRICAN UPTOWN;HALLE SINATRA;20.99;0;9314
4929;14;AFRICAN USUAL;ALBERT GUINESS;15.99;0;9048
4930;13;AFRICAN VACATION;LISA MOORE;26.99;0;4
4931;8;AFRICAN VALENTINE;KATE POITIER;25.99;0;3394
4932;11;AFRICAN VALLEY;LAUREN HOPE;20.99;0;1231
4933;16;AFRICAN VAMPIRE;TOM TORN;15.99;0;5851
4934;5;AFRICAN VANILLA;WILLEM DIETRICH;14.99;0;2618
4935;3;AFRICAN VANISHED;SUSAN GARCIA;25.99;0;5031
4936;13;AFRICAN VANISHING;EDWARD NOLTE;16.99;0;4633
4937;11;AFRICAN VARSITY;STEVE BRIDGES;14.99;0;5820
4938;7;AFRICAN VELVET;JODIE MARX;15.99;0;9326
4939;15;AFRICAN VERTIGO;DEBBIE CRUISE;27.99;0;7910
4940;3;AFRICAN VICTORY;CHARLTON MOORE;10.99;0;3557
4941;10;AFRICAN VIDEOTAPE;ANDY DERN;26.99;0;5287
4942;5;AFRICAN VIETNAM;MARISA DIETRICH;13.99;0;2952
4943;13;AFRICAN VILLAIN;SOPHIA TYLER;14.99;0;8341
4944;3;AFRICAN VIRGIN;ALBERT CAINE;17.99;0;4962
4945;3;AFRICAN VIRGINIAN;CHARLTON COOPER;16.99;0;6115
4946;12;AFRICAN VIRTUAL;SANDRA RYDER;24.99;0;4602
4947;5;AFRICAN VISION;NEVE TOMEI;28.99;0;2607
4948;4;AFRICAN VOICE;CHRISTOPHER SWANK;11.99;0;4053
4949;15;AFRICAN VOLCANO;KATHARINE DUNST;29.99;0;5667
4950;8;AFRICAN VOLUME;NEVE TAYLOR;21.99;0;9648
4951;4;AFRICAN VOYAGE;ORLANDO TRACY;10.99;0;3723
4952;9;AFRICAN WAGON;ELVIS TOMEI;14.99;0;3451
4953;9;AFRICAN WAIT;DARYL AFFLECK;23.99;0;3115
4954;2;AFRICAN WAKE;LIAM BALE;22.99;0;2953
4955;4;AFRICAN WALLS;CHRISTIAN HOPPER;29.99;0;3738
4956;15;AFRICAN WANDA;ETHAN DUKAKIS;23.99;0;9068
4957;1;AFRICAN WAR;RENEE WASHINGTON;15.99;0;5994
4958;11;AFRICAN WARDROBE;LENA POSEY;27.99;0;7025
4959;3;AFRICAN WARLOCK;NICOLAS LUGOSI;25.99;0;7425
4960;2;AFRICAN WARS;DANIEL HUSTON;14.99;0;2689
4961;11;AFRICAN WASH;KIRK GOLDBERG;27.99;0;9430
4962;13;AFRICAN WASTELAND;SEAN BULLOCK;21.99;0;881
4963;4;AFRICAN WATCH;ROSIE BRODY;25.99;1;3114
4964;9;AFRICAN WATERFRONT;SISSY CRAWFORD;14.99;0;1511
4965;16;AFRICAN WATERSHIP;MADELINE BASINGER;13.99;0;793
4966;8;AFRICAN WEDDING;JEREMY WALKEN;9.99;0;5210
4967;16;AFRICAN WEEKEND;MARISA MCQUEEN;26.99;0;1023
4968;15;AFRICAN WEREWOLF;DORIS HOPE;25.99;0;2198
4969;2;AFRICAN WEST;HUGH REYNOLDS;29.99;0;3646
4970;3;AFRICAN WESTWARD;INGRID AFFLECK;25.99;0;7222
4971;14;AFRICAN WHALE;MARLENE MOORE;15.99;0;4815
4972;14;AFRICAN WHISPERER;CANDICE MINELLI;18.99;0;3592
4973;10;AFRICAN WIFE;RICHARD HAWKE;25.99;0;601
4974;1;AFRICAN WILD;RIVER DIAZ;17.99;0;8317
4975;13;AFRICAN WILLOW;ROBIN GOLDBERG;13.99;0;298
4976;15;AFRICAN WIND;MENA WOOD;20.99;0;3635
4977;1;AFRICAN WINDOW;ADRIEN BRANAGH;12.99;0;4885
4978;9;AFRICAN WISDOM;SISSY CARREY;16.99;0;799
4979;7;AFRICAN WITCHES;GREG WILLIS;13.99;0;5874
4980;1;AFRICAN WIZARD;WARREN CHASE;27.99;0;1069
4981;15;AFRICAN WOLVES;BOB DIETRICH;21.99;0;3810
4982;16;AFRICAN WOMEN;JOHN TOMEI;29.99;0;663
4983;8;AFRICAN WON;DENZEL MALDEN;16.99;0;1633
4984;7;AFRICAN WONDERFUL;CARRIE FINNEY;25.99;0;5065
4985;6;AFRICAN WONDERLAND;MARY LUGOSI;15.99;0;177
4986;7;AFRICAN WONKA;FAY GOODING;20.99;0;1325
4987;15;AFRICAN WORDS;ALEC WAYNE;17.99;0;906
4988;8;AFRICAN WORKER;MEL GARCIA;23.99;0;6093
4989;14;AFRICAN WORKING;TIM CHAPLIN;29.99;0;4697
4990;8;AFRICAN WORLD;ANNE DUKAKIS;12.99;0;5246
4991;3;AFRICAN WORST;SPENCER BEATTY;18.99;0;8845
4992;10;AFRICAN WRATH;RIVER JOLIE;21.99;0;7325
4993;12;AFRICAN WRONG;BRAD GARLAND;17.99;0;8143
4994;16;AFRICAN WYOMING;WHOOPI TOMEI;28.99;0;8970
4995;7;AFRICAN YENTL;DAN FOSTER;18.99;0;8153
4996;16;AFRICAN YOUNG;SCARLETT MIRANDA;27.99;0;4645
4997;13;AFRICAN YOUTH;WARREN NOLTE;21.99;0;8649
4998;6;AFRICAN ZHIVAGO;DREW WRAY;17.99;0;2779
4999;4;AFRICAN ZOOLANDER;CHRISTOPHER GARLAND;13.99;0;357
5000;2;AFRICAN ZORRO;HELEN NOLTE;15.99;0;8681
5001;2;AGENT ACADEMY;JULIA BRANAGH;29.99;0;6160
5002;8;AGENT ACE;FRANK POSEY;17.99;0;5906
5003;5;AGENT ADAPTATION;LAUREN MOORE;19.99;0;9595
5004;13;AGENT AFFAIR;GLENN FAWCETT;28.99;0;6193
5005;16;AGENT AFRICAN;FRED MARTIN;16.99;0;4383
5006;4;AGENT AGENT;KENNETH WOOD;24.99;0;5327
5007;6;AGENT AIRPLANE;FARRAH HARRIS;22.99;0;6220
5008;5;AGENT AIRPORT;FARRAH BIRCH;26.99;0;3586
5009;13;AGENT ALABAMA;MATT GARLAND;11.99;0;1726
5010;12;AGENT ALADDIN;PAUL EASTWOOD;10.99;0;6613
5011;8;AGENT ALAMO;MARLENE TORN;9.99;0;6170
5012;10;AGENT ALASKA;ALBERT ANISTON;26.99;0;8383
5013;8;AGENT ALI;SYLVESTER WASHINGTON;24.99;0;5093
5014;2;AGENT ALICE;SCARLETT LEWIS;25.99;0;1898
5015;16;AGENT ALIEN;JOHNNY HOFFMAN;24.99;0;1560
5016;7;AGENT ALLEY;ANNE WINSLET;9.99;0;7048
5017;11;AGENT ALONE;MORGAN LEWIS;23.99;0;4003
5018;9;AGENT ALTER;GOLDIE TOMEI;18.99;0;1079
5019;16;AGENT AMADEUS;MEG PRESLEY;26.99;0;3743
5020;1;AGENT AMELIE;RIP HUSTON;19.99;0;3037
5021;11;AGENT AMERICAN;EWAN MALDEN;23.99;0;2889
5022;7;AGENT AMISTAD;SALMA DOUGLAS;11.99;0;2869
5023;9;AGENT ANACONDA;CLINT HUNT;27.99;0;8270
5024;16;AGENT ANALYZE;LAUREN SWANK;22.99;0;1186
5025;1;AGENT ANGELS;LEONARDO O’DONNELL;26.99;0;8105
5026;3;AGENT ANNIE;HUME SUVARI;18.99;0;303
5027;12;AGENT ANONYMOUS;GENE WITHERSPOON;21.99;0;2669
5028;14;AGENT ANTHEM;NICK MOORE;10.99;0;6487
5029;15;AGENT ANTITRUST;JUDI KAHN;18.99;0;1854
5030;10;AGENT ANYTHING;SEAN DAMON;12.99;0;697
5031;16;AGENT APACHE;SYLVESTER DAMON;17.99;0;4847
5032;7;AGENT APOCALYPSE;JIM GARCIA;24.99;0;5868
5033;1;AGENT APOLLO;EDWARD SINATRA;24.99;0;7779
5034;7;AGENT ARABIA;FRANCES POITIER;27.99;0;4649
5035;2;AGENT ARACHNOPHOBIA;MATTHEW RYAN;29.99;0;7284
5036;1;AGENT ARGONAUTS;TOM WINFREY;28.99;0;5771
5037;7;AGENT ARIZONA;TOM RYDER;27.99;0;8841
5038;8;AGENT ARK;MICHELLE KILMER;24.99;0;5700
5039;9;AGENT ARMAGEDDON;GEOFFREY NEWMAN;25.99;0;5286
5040;5;AGENT ARMY;GINA MOORE;28.99;0;2975
5041;11;AGENT ARSENIC;EMILY MINELLI;21.99;0;6374
5042;3;AGENT ARTIST;JAMES BACALL;11.99;0;9678
5043;1;AGENT ATLANTIS;JUDI HAWN;23.99;0;7887
5044;5;AGENT ATTACKS;JESSICA MOSTEL;21.99;0;348
5045;2;AGENT ATTRACTION;MERYL PHOENIX;18.99;0;3054
5046;12;AGENT AUTUMN;VIVIEN FOSTER;9.99;0;5450
5047;11;AGENT BABY;LANA CAGE;10.99;0;5055
5048;1;AGENT BACKLASH;SYLVESTER DERN;20.99;0;774
5049;6;AGENT BADMAN;NICOLAS DEGENERES;25.99;0;2089
5050;14;AGENT BAKED;UMA WEST;20.99;0;6190
5051;14;AGENT BALLOON;WARREN CAINE;25.99;0;9115
5052;6;AGENT BALLROOM;ANGELA RYAN;28.99;0;2942
5053;7;AGENT BANG;KEVIN VOIGHT;16.99;0;5125
5054;7;AGENT BANGER;OLYMPIA SINATRA;12.99;0;5812
5055;6;AGENT BARBARELLA;KARL HORNE;15.99;1;9300
5056;15;AGENT BAREFOOT;ANTHONY SOBIESKI;27.99;0;2112
5057;13;AGENT BASIC;ADAM WAYNE;26.99;0;8738
5058;3;AGENT BEACH;RAY DERN;23.99;0;2655
5059;4;AGENT BEAR;BEN AKROYD;28.99;0;7020
5060;9;AGENT BEAST;CHRIS KELLY;10.99;0;1545
5061;16;AGENT BEAUTY;WILLIAM PRESLEY;10.99;0;5946
5062;5;AGENT BED;KATE HOPE;14.99;0;3871
5063;3;AGENT BEDAZZLED;MARISA HECHE;28.99;0;2418
5064;4;AGENT BEETHOVEN;EDWARD FIELD;15.99;0;4115
5065;16;AGENT BEHAVIOR;TOM RYAN;12.99;0;7692
5066;5;AGENT BENEATH;JULIETTE SUVARI;15.99;0;1748
5067;15;AGENT BERETS;LIZA CROWE;17.99;0;9119
5068;13;AGENT BETRAYED;GRACE MARX;18.99;0;4522
5069;12;AGENT BEVERLY;PARKER PRESLEY;28.99;0;286
5070;6;AGENT BIKINI;RIVER BAILEY;15.99;0;6814
5071;2;AGENT BILKO;KATE JACKMAN;21.99;0;4499
5072;13;AGENT BILL;MAE MOSTEL;17.99;0;979
5073;5;AGENT BINGO;MILLA TOMEI;22.99;0;2578
5074;2;AGENT BIRCH;AL BALL;26.99;0;585
5075;15;AGENT BIRD;BOB FREEMAN;23.99;0;2770
5076;7;AGENT BIRDCAGE;PARKER PACINO;28.99;0;5494
5077;6;AGENT BIRDS;DENNIS BENING;9.99;0;2967
5078;2;AGENT BLACKOUT;CUBA POITIER;26.99;0;5360
5079;2;AGENT BLADE;LAURA HUNT;10.99;0;5689
5080;3;AGENT BLANKET;SUSAN DAVIS;13.99;0;5564
5081;9;AGENT BLINDNESS;ELVIS FAWCETT;14.99;0;5550
5082;14;AGENT BLOOD;LIV MARTIN;9.99;0;628
5083;6;AGENT BLUES;RICHARD PESCI;20.99;0;1948
5084;2;AGENT BOILED;MATT MARX;22.99;0;9997
5085;4;AGENT BONNIE;DENNIS SPACEK;11.99;0;1342
5086;11;AGENT BOOGIE;JAYNE LUGOSI;28.99;0;6737
5087;9;AGENT BOONDOCK;EWAN PACINO;11.99;0;8910
5088;3;AGENT BORN;LISA BLOOM;29.99;0;1465
5089;3;AGENT BORROWERS;OLYMPIA NORTON;26.99;0;4478
5090;14;AGENT BOULEVARD;FAY KUDROW;10.99;0;3630
5091;4;AGENT BOUND;VIVIEN GARCIA;22.99;0;8250
5092;6;AGENT BOWFINGER;JULIETTE SILVERSTONE;21.99;0;2786
5093;8;AGENT BRANNIGAN;HALLE BRANAGH;11.99;0;9898
5094;4;AGENT BRAVEHEART;MEG DREYFUSS;29.99;0;91
5095;8;AGENT BREAKFAST;KIM WOOD;24.99;0;2328
5096;2;AGENT BREAKING;LENA DEPP;9.99;0;9057
5097;14;AGENT BRIDE;MIRA DAVIS;17.99;0;6449
5098;11;AGENT BRIGHT;OLYMPIA DUKAKIS;10.99;0;8487
5099;1;AGENT BRINGING;CARRIE MCQUEEN;24.99;0;2631
5100;12;AGENT BROOKLYN;ELIZABETH BERRY;14.99;0;3041
5101;9;AGENT BROTHERHOOD;KIM TRACY;11.99;0;4569
5102;1;AGENT BUBBLE;MATTHEW SMITH;24.99;0;4812
5103;7;AGENT BUCKET;PEARL TURNER;11.99;0;1681
5104;16;AGENT BUGSY;RENEE WRAY;11.99;0;4359
5105;6;AGENT BULL;JUDY HESTON;22.99;0;3225
5106;15;AGENT BULWORTH;DORIS DEAN;19.99;0;1780
5107;16;AGENT BUNCH;ADAM GABLE;21.99;0;2276
5108;2;AGENT BUTCH;CARY HORNE;27.99;0;895
5109;1;AGENT BUTTERFLY;BEN LEIGH;26.99;0;7950
5110;5;AGENT CABIN;DREW BARRYMORE;25.99;0;9467
5111;2;AGENT CADDYSHACK;CLARK MALDEN;16.99;0;5153
5112;9;AGENT CALENDAR;SANDRA ALLEN;19.99;0;9555
5113;12;AGENT CALIFORNIA;INGRID PENN;27.99;0;105
5114;16;AGENT CAMELOT;LAUREN MCDORMAND;10.99;0;2564
5115;14;AGENT CAMPUS;FRED PINKETT;10.99;0;9686
5116;1;AGENT CANDIDATE;KIM MCQUEEN;13.99;0;6317
5117;12;AGENT CANDLES;MARILYN JACKMAN;21.99;0;2686
5118;9;AGENT CANYON;WINONA PRESLEY;29.99;0;5709
5119;16;AGENT CAPER;DAN MARTIN;20.99;0;6558
5120;13;AGENT CARIBBEAN;HILARY JOVOVICH;11.99;0;9222
5121;2;AGENT CAROL;KIRK MARX;22.99;0;5394
5122;5;AGENT CARRIE;ALICIA KELLY;28.99;0;445
5123;3;AGENT CASABLANCA;RENEE MONROE;12.99;0;4374
5124;12;AGENT CASPER;ANGELA LOREN;28.99;0;6995
5125;10;AGENT CASSIDY;DARYL WATSON;29.99;0;7884
5126;15;AGENT CASUALTIES;HUGH BRODY;18.99;0;2063
5127;1;AGENT CAT;NEVE BACALL;9.99;0;8437
5128;2;AGENT CATCH;JON BRODY;27.99;0;1083
5129;6;AGENT CAUSE;MERYL ASTAIRE;16.99;0;8222
5130;1;AGENT CELEBRITY;ORLANDO KILMER;14.99;0;8074
5131;1;AGENT CENTER;TIM HAYEK;18.99;0;6918
5132;11;AGENT CHAINSAW;MIRA THURMAN;17.99;0;6590
5133;4;AGENT CHAMBER;PEARL AFFLECK;24.99;0;648
5134;14;AGENT CHAMPION;BETTE DAFOE;20.99;0;397
5135;6;AGENT CHANCE;LAURA MCGREGOR;11.99;0;955
5136;15;AGENT CHAPLIN;JULIA WEAVER;26.99;0;3995
5137;9;AGENT CHARADE;FAY BASINGER;14.99;0;2096
5138;15;AGENT CHARIOTS;DENNIS NICHOLSON;23.99;0;988
5139;13;AGENT CHASING;FRED DENCH;26.99;0;8700
5140;15;AGENT CHEAPER;JON BRIDGES;18.99;0;3897
5141;10;AGENT CHICAGO;GRACE CARREY;10.99;1;7336
5142;8;AGENT CHICKEN;RALPH KILMER;25.99;0;2315
5143;16;AGENT CHILL;SPENCER PENN;12.99;0;3130
5144;5;AGENT CHINATOWN;KIM CRAWFORD;21.99;0;3250
5145;8;AGENT CHISUM;JAYNE TYLER;29.99;0;6733
5146;6;AGENT CHITTY;RITA WAYNE;23.99;0;8152
5147;7;AGENT CHOCOLAT;GRETA JOHANSSON;13.99;0;1474
5148;7;AGENT CHOCOLATE;SALMA DEGENERES;16.99;0;2752
5149;11;AGENT CHRISTMAS;JENNIFER PALTROW;13.99;0;4759
5150;9;AGENT CIDER;HILARY PRESLEY;29.99;0;7724
5151;11;AGENT CINCINATTI;MIRA BEATTY;18.99;0;7390
5152;5;AGENT CIRCUS;DUSTIN CHASE;22.99;0;5024
5153;13;AGENT CITIZEN;NICK RYAN;22.99;0;1628
5154;15;AGENT CLASH;SCARLETT RYAN;16.99;0;1696
5155;14;AGENT CLEOPATRA;THORA KILMER;14.99;0;6395
5156;1;AGENT CLERKS;MICHAEL COSTNER;24.99;0;4382
5157;8;AGENT CLOCKWORK;LEELEE WASHINGTON;23.99;0;9528
5158;4;AGENT CLONES;NICOLE GARBO;28.99;0;8829
5159;2;AGENT CLOSER;MATTHEW WALKEN;29.99;0;6774
5160;3;AGENT CLUB;DENZEL CHAPLIN;10.99;0;7337
5161;12;AGENT CLUE;SOPHIA HARRIS;17.99;0;5483
5162;14;AGENT CLUELESS;JODIE MARX;18.99;0;501
5163;7;AGENT CLYDE;HUMPHREY KEITEL;12.99;0;4122
5164;1;AGENT COAST;GREG LUGOSI;23.99;0;6447
5165;7;AGENT COLDBLOODED;REESE PESCI;21.99;0;1928
5166;6;AGENT COLOR;LEONARDO KEITEL;13.99;0;7382
5167;13;AGENT COMA;GREG RYAN;14.99;0;6588
5168;6;AGENT COMANCHEROS;CLINT MINELLI;24.99;0;6559
5169;3;AGENT COMFORTS;ED SMITH;18.99;0;8098
5170;2;AGENT COMMAND;KARL TYLER;28.99;0;3336
5171;2;AGENT COMMANDMENTS;RUSSELL STALLONE;23.99;0;7927
5172;8;AGENT CONEHEADS;LAURENCE TAUTOU;25.99;0;8282
5173;8;AGENT CONFESSIONS;JOAN HOFFMAN;22.99;0;2643
5174;5;AGENT CONFIDENTIAL;BETTE EASTWOOD;20.99;0;6166
5175;6;AGENT CONFUSED;JULIETTE TORN;27.99;0;396
5176;4;AGENT CONGENIALITY;SHIRLEY WAHLBERG;10.99;0;9629
5177;14;AGENT CONNECTICUT;ROBERT BLANCHETT;18.99;0;9581
5178;5;AGENT CONNECTION;HUME FONDA;24.99;0;5696
5179;1;AGENT CONQUERER;SCARLETT DERN;10.99;0;6457
5180;12;AGENT CONSPIRACY;KATHARINE CAINE;14.99;0;3544
5181;5;AGENT CONTACT;EWAN DAY;12.99;0;9141
5182;2;AGENT CONTROL;ZERO CAGE;28.99;0;8786
5183;15;AGENT CONVERSATION;DENNIS STALLONE;15.99;0;1791
5184;15;AGENT CORE;JANE MALDEN;24.99;0;2315
5185;7;AGENT COWBOY;HALLE GUINESS;28.99;0;3758
5186;5;AGENT CRAFT;LEELEE TURNER;21.99;0;8727
5187;8;AGENT CRANES;ADRIEN CRUISE;19.99;0;5831
5188;6;AGENT CRAZY;JADA BASINGER;21.99;0;137
5189;13;AGENT CREATURES;LEONARDO DENIRO;13.99;0;2892
5190;7;AGENT CREEPERS;MEL HACKMAN;25.99;0;3150
5191;3;AGENT CROOKED;DIANE MCGREGOR;24.99;0;2949
5192;11;AGENT CROSSING;JOHN NORTON;22.99;0;6335
5193;4;AGENT CROSSROADS;MENA KIDMAN;22.99;0;546
5194;11;AGENT CROW;FRED TANDY;14.99;0;3038
5195;9;AGENT CROWDS;MICHELLE HURT;14.99;0;389
5196;9;AGENT CRUELTY;MATT HEPBURN;25.99;0;8699
5197;2;AGENT CRUSADE;KIM SMITH;20.99;0;7280
5198;4;AGENT CRYSTAL;ELVIS NOLTE;27.99;0;3712
5199;16;AGENT CUPBOARD;DREW WRAY;14.99;0;2867
5200;9;AGENT CURTAIN;ORLANDO SINATRA;14.99;0;307
5201;5;AGENT CYCLONE;JESSICA MATTHAU;29.99;0;6541
5202;14;AGENT DADDY;JODIE HUDSON;17.99;0;9369
5203;2;AGENT DAISY;LIV DEAN;16.99;0;9507
5204;12;AGENT DALMATIONS;VAL BASINGER;29.99;0;2076
5205;5;AGENT DANCES;ALEC SPACEK;9.99;0;865
5206;1;AGENT DANCING;MICHELLE GIBSON;19.99;0;949
5207;3;AGENT DANGEROUS;KIRK CHAPLIN;22.99;0;5945
5208;10;AGENT DARES;RIVER MINELLI;13.99;0;9341
5209;3;AGENT DARKNESS;WILLIAM PRESLEY;11.99;0;2769
5210;5;AGENT DARKO;CAMERON ZELLWEGER;16.99;0;2002
5211;7;AGENT DARLING;LANA BERRY;11.99;0;8985
5212;4;AGENT DARN;ANGELINA ROBBINS;25.99;0;5827
5213;7;AGENT DATE;DIANE ALLEN;13.99;0;2390
5214;3;AGENT DAUGHTER;ZERO GIBSON;11.99;0;7295
5215;7;AGENT DAWN;NATALIE RUSSELL;19.99;0;7479
5216;12;AGENT DAY;ROBERT KUDROW;14.99;0;4269
5217;3;AGENT DAZED;DARYL THURMAN;13.99;0;6245
5218;13;AGENT DECEIVER;MAE BARRYMORE;9.99;0;8533
5219;5;AGENT DEEP;DORIS GOLDBERG;14.99;0;7047
5220;1;AGENT DEER;JOHNNY TOMEI;24.99;0;6145
5221;8;AGENT DELIVERANCE;CHRIS BRANAGH;15.99;0;8315
5222;12;AGENT DESERT;MORGAN LEIGH;28.99;0;3923
5223;9;AGENT DESIRE;JAYNE MATTHAU;12.99;0;6871
5224;1;AGENT DESPERATE;ANTHONY WAHLBERG;14.99;0;5634
5225;16;AGENT DESTINATION;JENNIFER CRUISE;18.99;0;8545
5226;2;AGENT DESTINY;WARREN HACKMAN;14.99;0;3537
5227;2;AGENT DETAILS;SYLVESTER HECHE;25.99;0;7215
5228;3;AGENT DETECTIVE;GOLDIE TURNER;22.99;0;9785
5229;6;AGENT DEVIL;SOPHIA CAMPBELL;16.99;0;945
5230;16;AGENT DIARY;FAY GRANT;17.99;0;2108
5231;5;AGENT DINOSAUR;LIAM WASHINGTON;13.99;0;3044
5232;10;AGENT DIRTY;NEVE DENIRO;19.99;0;859
5233;4;AGENT DISCIPLE;WOODY DEAN;20.99;0;926
5234;9;AGENT DISTURBING;DREW COOPER;17.99;0;6437
5235;9;AGENT DIVIDE;ALEC IRONS;25.99;0;8811
5236;1;AGENT DIVINE;RIP CAINE;22.99;0;9872
5237;15;AGENT DIVORCE;DREW WAHLBERG;22.99;0;2740
5238;12;AGENT DOCTOR;JUDE MCGREGOR;24.99;0;3523
5239;14;AGENT DOGMA;JULIA OLIVIER;10.99;0;629
5240;12;AGENT DOLLS;KEVIN MINELLI;24.99;0;4367
5241;10;AGENT DONNIE;LANA HUDSON;18.99;0;9276
5242;7;AGENT DOOM;RUSSELL BACALL;22.99;0;2651
5243;15;AGENT DOORS;SIGOURNEY HEPBURN;18.99;0;680
5244;13;AGENT DORADO;PARKER AKROYD;15.99;0;8890
5245;6;AGENT DOUBLE;KARL RUSH;28.99;0;9811
5246;6;AGENT DOUBTFIRE;JENNIFER CAMPBELL;28.99;0;5456
5247;14;AGENT DOWNHILL;LANA ZELLWEGER;23.99;0;2564
5248;16;AGENT DOZEN;MENA LOREN;27.99;0;8616
5249;15;AGENT DRACULA;SANDRA RYAN;23.99;0;9413
5250;10;AGENT DRAGON;MORGAN HOPKINS;11.99;0;2472
5251;2;AGENT DRAGONFLY;HILARY PECK;20.99;0;9675
5252;2;AGENT DREAM;WHOOPI IRONS;22.99;0;6185
5253;15;AGENT DRIFTER;DANIEL CHASE;21.99;0;2102
5254;8;AGENT DRIVER;ADAM WAYNE;16.99;0;912
5255;5;AGENT DRIVING;KATHARINE DAY-LEWIS;9.99;0;9066
5256;4;AGENT DROP;LIV HEPBURN;22.99;0;2569
5257;10;AGENT DRUMLINE;NICOLAS BERGEN;21.99;0;9345
5258;4;AGENT DRUMS;BOB MIRANDA;17.99;0;1064
5259;10;AGENT DUCK;ANJELICA PESCI;21.99;0;6886
5260;12;AGENT DUDE;SPENCER FONDA;13.99;0;2451
5261;3;AGENT DUFFEL;MEG LUGOSI;25.99;0;6512
5262;1;AGENT DUMBO;MIRA SORVINO;25.99;0;4464
5263;12;AGENT DURHAM;BOB MANSFIELD;25.99;0;3456
5264;15;AGENT DWARFS;ANTHONY LUGOSI;28.99;0;1234
5265;11;AGENT DYING;JEREMY THERON;20.99;0;7940
5266;13;AGENT DYNAMITE;HARVEY DIAZ;18.99;0;6043
5267;2;AGENT EAGLES;JANE BALL;26.99;0;8407
5268;5;AGENT EARLY;JANE JOVOVICH;16.99;0;4226
5269;12;AGENT EARRING;ADRIEN CRUISE;25.99;0;1998
5270;15;AGENT EARTH;BEN ROBBINS;16.99;0;2023
5271;3;AGENT EASY;JESSICA BOLGER;20.99;0;4886
5272;3;AGENT EDGE;KARL NOLTE;21.99;0;3402
5273;7;AGENT EFFECT;RUBY RYDER;26.99;0;1424
5274;5;AGENT EGG;GOLDIE THURMAN;15.99;0;4701
5275;8;AGENT EGYPT;ED LOLLOBRIGIDA;20.99;0;5557
5276;13;AGENT ELEMENT;MARLON BOLGER;13.99;0;2277
5277;12;AGENT ELEPHANT;STEVE RUSSELL;14.99;0;4283
5278;10;AGENT ELF;DIANE RUSH;18.99;0;3941
5279;10;AGENT ELIZABETH;FARRAH VOIGHT;28.99;0;9527
5280;7;AGENT EMPIRE;KARL OLIVIER;22.99;0;4765
5281;3;AGENT ENCINO;LAUREN BALL;26.99;0;2229
5282;2;AGENT ENCOUNTERS;ADRIEN AFFLECK;29.99;0;3732
5283;7;AGENT ENDING;CHEVY TANDY;22.99;0;7983
5284;1;AGENT ENEMY;MIRA TOMEI;15.99;0;9249
5285;5;AGENT ENGLISH;LIZA DAMON;25.99;0;8876
5286;5;AGENT ENOUGH;THORA ASTAIRE;26.99;0;2060
