AmountID;CustomerID;EmployeeID
47795;12597;119
47796;16840;146
47797;13038;53
47798;3508;108
47799;18172;194
47800;1937;5
47801;7518;77
47802;16024;67
47803;2541;128
47804;7207;158
47805;18173;81
47806;13868;161
47807;5889;92
47808;3555;50
47809;6485;123
47810;11089;150
47811;11482;152
47812;5152;9
47813;15316;57
47814;18174;131
47815;10988;167
47816;18175;134
47817;18176;199
47818;6148;152
47819;13485;145
47820;5296;8
47821;15669;18
47822;11190;168
47823;7856;136
47824;6075;135
47825;4517;165
47826;18177;93
47827;15138;129
47828;7836;164
47829;3179;33
47830;13516;5
47831;14922;78
47832;8603;23
47833;159;94
47834;10133;185
47835;18070;87
47836;17003;153
47837;4211;143
47838;9633;9
47839;13355;101
47840;7723;183
47841;3627;190
47842;13450;88
47843;14837;107
47844;4578;4
47845;13068;152
47846;14599;111
47847;8789;129
47848;13381;51
47849;7233;48
47850;2821;120
47851;9258;186
47852;85;98
47853;9020;37
47854;844;85
47855;18178;169
47856;14991;135
47857;6331;150
47858;17237;100
47859;3992;51
47860;14059;188
47861;10354;197
47862;1316;79
47863;14141;44
47864;15538;52
47865;18179;123
47866;6939;73
47867;17020;105
47868;1330;115
47869;11538;193
47870;2350;115
47871;13797;24
47872;13466;187
47873;14268;168
47874;9124;73
47875;18180;161
47876;4213;108
47877;3910;73
47878;2149;123
47879;10521;117
47880;17971;93
47881;13230;134
47882;1801;183
47883;16566;19
47884;736;31
47885;2093;14
47886;15580;171
47887;18181;30
47888;11360;36
47889;18182;26
47890;5886;31
47891;13010;44
47892;9444;33
47893;2958;42
47894;5132;50
47895;6461;13
47896;17713;187
47897;1304;118
47898;18183;183
47899;15399;190
47900;7481;111
47901;9171;66
47902;6248;3
47903;4711;112
47904;7981;21
47905;8838;157
47906;5737;92
47907;18184;189
47908;18185;58
47909;5729;55
47910;7333;125
47911;16954;200
47912;12867;50
47913;4495;177
47914;18186;49
47915;7069;161
47916;2923;35
47917;18187;124
47918;2595;183
47919;624;172
47920;10809;33
47921;2947;59
47922;4301;80
47923;5195;193
47924;1644;116
47925;15702;135
47926;14182;14
47927;1181;38
47928;1122;143
47929;15611;59
47930;1615;32
47931;11394;90
47932;14983;10
47933;128;145
47934;16767;165
47935;18188;23
47936;1572;89
47937;11542;24
47938;16106;51
47939;12830;57
47940;13203;34
47941;11052;20
47942;6028;47
47943;3969;63
47944;14503;124
47945;2734;5
47946;1652;134
47947;9091;68
47948;3744;199
47949;1210;96
47950;693;21
47951;6808;200
47952;3926;85
47953;1973;167
47954;602;186
47955;12957;35
47956;4296;22
47957;10435;172
47958;86;80
47959;268;198
47960;10211;115
47961;18189;108
47962;2934;104
47963;120;190
47964;14246;145
47965;12652;118
47966;17587;4
47967;8355;103
47968;4467;59
47969;5284;37
47970;13826;103
47971;18190;45
47972;5666;110
47973;931;146
47974;14340;85
47975;7732;182
47976;788;136
47977;8330;63
47978;16829;23
47979;8477;14
47980;4879;20
47981;1755;190
47982;1313;121
47983;13837;193
47984;14805;173
47985;17121;18
47986;4313;152
47987;9254;143
47988;18047;24
47989;10036;171
47990;17290;93
47991;1501;5
47992;15344;142
47993;1492;180
47994;9965;53
47995;5562;22
47996;5639;43
47997;14904;159
47998;18191;197
47999;7830;61
48000;12843;98
48001;16854;124
48002;10030;114
48003;4225;78
48004;10150;165
48005;252;46
48006;8220;94
48007;2678;97
48008;2882;157
48009;13470;1
48010;6616;48
48011;5480;93
48012;5084;37
48013;11740;109
48014;13141;100
48015;14795;55
48016;18192;83
48017;18193;99
48018;2879;174
48019;13210;60
48020;13108;48
48021;3623;178
48022;12264;80
48023;4891;171
48024;7747;94
48025;12472;67
48026;14189;29
48027;7279;41
48028;9553;148
48029;9250;164
48030;16339;163
48031;9259;41
48032;4819;27
48033;8410;108
48034;12749;165
48035;14155;170
48036;1578;61
48037;5655;164
48038;11297;165
48039;1098;120
48040;8835;2
48041;9559;73
48042;3480;186
48043;10949;113
48044;14879;59
48045;7960;111
48046;10022;43
48047;17762;95
48048;15528;165
48049;18194;36
48050;18195;21
48051;9151;47
48052;16333;85
48053;2521;83
48054;12519;12
48055;10144;81
48056;10155;42
48057;6373;127
48058;17544;40
48059;11639;45
48060;17249;11
48061;14046;85
48062;18196;133
48063;7399;15
48064;9130;58
48065;3492;87
48066;10383;116
48067;3980;27
48068;8314;184
48069;10427;46
48070;10864;71
48071;8807;44
48072;11606;45
48073;17185;43
48074;15640;103
48075;8598;37
48076;18197;30
48077;17449;72
48078;16549;178
48079;3102;28
48080;18198;198
48081;9674;104
48082;8396;149
48083;12836;180
48084;18199;176
48085;5292;128
48086;11952;41
48087;3833;193
48088;15596;196
48089;7854;181
48090;18200;46
48091;1957;122
48092;6278;85
48093;3140;137
48094;5583;21
48095;1516;94
48096;9852;7
48097;14171;170
48098;6748;174
48099;58;57
48100;12666;74
48101;5792;115
48102;3470;181
48103;18201;197
48104;18202;166
48105;18203;198
48106;7928;97
48107;5282;100
48108;6044;181
48109;15353;92
48110;8086;44
48111;692;160
48112;15945;133
48113;18204;92
48114;9019;126
48115;561;68
48116;11623;193
48117;13244;110
48118;16727;136
48119;8869;193
48120;13195;56
48121;15193;155
48122;14415;172
48123;14039;87
48124;407;65
48125;8149;73
48126;18205;34
48127;14027;24
48128;15014;14
48129;13330;156
48130;7524;83
48131;10575;120
48132;15637;52
48133;13544;191
48134;12387;126
48135;10489;199
48136;4110;122
48137;18206;181
48138;195;55
48139;15504;174
48140;16472;149
48141;14327;55
48142;6754;138
48143;16438;135
48144;18207;58
48145;975;193
48146;12075;170
48147;18158;103
48148;13152;84
48149;17388;91
48150;15913;41
48151;5276;59
48152;12361;200
48153;17839;55
48154;17313;124
48155;5121;1
48156;1319;179
48157;18208;138
48158;13140;12
48159;4055;129
48160;8885;199
48161;18209;40
48162;16800;66
48163;6909;31
48164;561;114
48165;4073;72
48166;10621;118
48167;13726;198
48168;10892;74
48169;937;22
48170;17253;142
48171;5949;17
48172;1885;56
48173;799;157
48174;16350;18
48175;7494;135
48176;9989;35
48177;18093;82
48178;4441;196
48179;14155;74
48180;17267;76
48181;3789;49
48182;8357;91
48183;17441;76
48184;2906;31
48185;12115;136
48186;2597;40
48187;14148;112
48188;3275;116
48189;11836;189
48190;980;144
48191;1744;185
48192;11331;63
48193;1767;182
48194;13482;192
48195;4524;46
48196;485;154
48197;16317;162
48198;3872;49
48199;2208;58
48200;2527;89
48201;3051;143
48202;11982;105
48203;16995;76
48204;13576;20
48205;3298;116
48206;8768;101
48207;4267;60
48208;17335;90
48209;8045;185
48210;12977;55
48211;18120;85
48212;8897;173
48213;17287;163
48214;5594;164
48215;2535;65
48216;17150;190
48217;14698;168
48218;9511;131
48219;8533;139
48220;12977;6
48221;8964;24
48222;2833;104
48223;6445;143
48224;17486;158
48225;2319;72
48226;14092;43
48227;16791;200
48228;15759;116
48229;2841;117
48230;474;132
48231;1848;178
48232;1577;152
48233;4700;4
48234;1756;89
48235;12033;40
48236;1413;183
48237;1177;61
48238;2729;200
48239;14589;173
48240;9757;75
48241;7292;126
48242;7966;40
48243;6481;89
48244;6989;183
48245;13045;71
48246;548;181
48247;7977;60
48248;12007;113
48249;18210;65
48250;9006;157
48251;9459;137
48252;18211;161
48253;18212;72
48254;15923;10
48255;4683;133
48256;18213;139
48257;8677;9
48258;1064;7
48259;1485;10
48260;2590;198
48261;5400;198
48262;12958;79
48263;11507;95
48264;8488;198
48265;3177;103
48266;8496;120
48267;18214;22
48268;2972;199
48269;8951;193
48270;18178;98
48271;16371;40
48272;14772;143
48273;17884;152
48274;18215;163
48275;11848;152
48276;8068;130
48277;18216;63
48278;10265;188
48279;10881;151
48280;4042;164
48281;16806;6
48282;7285;186
48283;16876;175
48284;17325;199
48285;15114;132
48286;733;119
48287;3643;29
48288;17080;26
48289;16093;199
48290;7265;181
48291;3215;55
48292;6037;40
48293;14448;96
48294;13827;117
48295;7899;90
48296;16985;194
48297;18217;9
48298;13520;168
48299;14955;138
48300;9144;123
48301;11497;95
48302;6335;77
48303;10766;106
48304;12539;149
48305;7443;49
48306;4776;140
48307;4074;175
48308;454;177
48309;6648;9
48310;3090;34
48311;6294;85
48312;18218;78
48313;11199;173
48314;8443;125
48315;7756;179
48316;450;42
48317;7860;35
48318;16028;182
48319;18219;124
48320;9702;181
48321;3911;169
48322;1665;164
48323;14790;2
48324;12949;64
48325;14830;3
48326;7125;3
48327;15186;152
48328;13090;42
48329;18220;19
48330;7452;25
48331;12652;153
48332;2856;119
48333;16842;70
48334;7859;163
48335;16135;12
48336;6967;115
48337;13339;51
48338;10634;71
48339;1429;79
48340;3250;20
48341;1777;73
48342;1140;51
48343;18221;174
48344;15587;118
48345;4292;118
48346;8378;128
48347;18222;150
48348;16738;91
48349;3549;35
48350;1586;18
48351;8276;197
48352;4269;8
48353;3859;164
48354;7622;15
48355;1410;49
48356;8917;91
48357;1147;86
48358;18223;113
48359;4161;180
48360;18113;138
48361;304;116
48362;5238;6
48363;7373;190
48364;5743;64
48365;15536;28
48366;12251;109
48367;13199;72
48368;6566;9
48369;10930;65
48370;3121;192
48371;18224;22
48372;9645;131
48373;17579;115
48374;18225;167
48375;15507;88
48376;14956;22
48377;17027;97
48378;9042;37
48379;18226;11
48380;7642;25
48381;7114;130
48382;16240;200
48383;12546;180
48384;1912;133
48385;14797;64
48386;589;155
48387;10758;18
48388;919;134
48389;11806;182
48390;9231;104
48391;2542;121
48392;16858;56
48393;9669;82
48394;6772;118
48395;9394;12
48396;11055;144
48397;4478;104
48398;11323;183
48399;17549;22
48400;3818;30
48401;8150;104
48402;4437;50
48403;3981;195
48404;9496;54
48405;18227;99
48406;2459;51
48407;14368;153
48408;18228;51
48409;17519;7
48410;561;37
48411;3705;42
48412;18229;122
48413;15931;44
48414;7729;41
48415;11511;46
48416;18230;136
48417;3409;97
48418;13357;72
48419;15991;176
48420;13906;173
48421;6991;7
48422;17267;108
48423;5554;133
48424;16034;38
48425;6651;148
48426;1786;41
48427;735;130
48428;10172;78
48429;7740;42
48430;9757;189
48431;1468;183
48432;4197;143
48433;288;199
48434;1955;87
48435;5019;6
48436;18231;12
48437;11738;37
48438;9000;59
48439;16366;110
48440;14572;173
48441;974;30
48442;18232;160
48443;18233;94
48444;7236;170
48445;15428;169
48446;613;129
48447;12137;161
48448;16046;117
48449;12170;197
48450;100;39
48451;15284;71
48452;2879;93
48453;18234;191
48454;14115;58
48455;48;42
48456;18235;37
48457;3625;18
48458;653;193
48459;13324;99
48460;8949;195
48461;10330;155
48462;18236;171
48463;14697;147
48464;12977;58
48465;16408;24
48466;7997;132
48467;8021;27
48468;1172;174
48469;18237;43
48470;12336;181
48471;13724;166
48472;15299;77
48473;8721;86
48474;1615;184
48475;17782;88
48476;878;160
48477;9722;102
48478;6775;54
48479;13167;108
48480;5329;98
48481;1418;175
48482;4822;65
48483;12124;12
48484;4552;8
48485;12013;96
48486;749;142
48487;4076;11
48488;4241;32
48489;6450;139
48490;8386;93
48491;18238;80
48492;7194;118
48493;16086;122
48494;4681;46
48495;10768;108
48496;13592;37
48497;12953;58
48498;9160;153
48499;14988;177
48500;10354;141
48501;18239;46
48502;3010;50
48503;6578;111
48504;2380;200
48505;7969;24
48506;3800;91
48507;15745;143
48508;13282;133
48509;2748;160
48510;12101;138
48511;1842;109
48512;4113;81
48513;18027;92
48514;11996;125
48515;17141;36
48516;9645;175
48517;6039;88
48518;11672;12
48519;18240;88
48520;272;177
48521;2411;30
48522;18241;196
48523;14800;73
48524;18242;68
48525;3567;123
48526;18243;138
48527;8304;89
48528;14554;89
48529;14587;79
48530;5670;42
48531;12595;56
48532;18160;84
48533;18244;181
48534;8201;79
48535;2377;143
48536;1964;46
48537;9650;169
48538;426;14
48539;17209;54
48540;12841;114
48541;8921;98
48542;4550;169
48543;12441;64
48544;5220;39
48545;10021;183
48546;3079;140
48547;1298;133
48548;9720;52
48549;10754;113
48550;8915;140
48551;10012;54
48552;10969;110
48553;1133;142
48554;3410;56
48555;12717;139
48556;16607;160
48557;12652;30
48558;16142;77
48559;13703;176
48560;6877;24
48561;2677;124
48562;18245;120
48563;9342;53
48564;11406;9
48565;6876;149
48566;18246;107
48567;10864;108
48568;13499;147
48569;5073;57
48570;17675;166
48571;12740;172
48572;18142;18
48573;18247;164
48574;10336;37
48575;11357;56
48576;8591;75
48577;18248;192
48578;14232;42
48579;8467;67
48580;15821;166
48581;8768;96
48582;10387;97
48583;11362;111
48584;3631;128
48585;2660;15
48586;3305;73
48587;5358;57
48588;855;86
48589;8893;66
48590;3930;196
48591;13215;17
48592;18249;132
48593;17831;104
48594;1251;182
48595;10663;73
48596;5089;41
48597;16151;13
48598;9658;123
48599;9913;5
48600;16295;75
48601;14573;19
48602;18250;20
48603;6094;181
48604;7765;136
48605;12355;102
48606;17620;9
48607;13458;153
48608;6513;140
48609;11485;39
48610;2290;37
48611;15921;83
48612;18251;62
48613;16043;98
48614;5256;200
48615;12137;47
48616;1112;147
48617;6329;53
48618;8801;15
48619;8049;11
48620;17264;70
48621;11738;95
48622;18252;71
48623;8345;183
48624;7572;175
48625;7998;61
48626;5566;44
48627;11762;142
48628;7843;52
48629;6927;145
48630;8724;5
48631;1154;4
48632;6200;177
48633;18253;129
48634;4533;129
48635;8520;81
48636;2994;196
48637;14000;70
48638;8750;123
48639;18254;8
48640;15791;158
48641;5189;140
48642;11460;131
48643;7862;200
48644;1092;61
48645;18255;45
48646;18256;31
48647;18182;9
48648;5791;30
48649;18257;168
48650;3183;147
48651;186;63
48652;11460;7
48653;15776;126
48654;7358;156
48655;6347;198
48656;4402;17
48657;12201;106
48658;7257;181
48659;7392;128
48660;13960;52
48661;9398;169
48662;6097;126
48663;18258;28
48664;14944;119
48665;16894;42
48666;17742;45
48667;7864;137
48668;4554;110
48669;7653;86
48670;15485;17
48671;17206;187
48672;18259;109
48673;12336;181
48674;15377;47
48675;13778;19
48676;16325;192
48677;6118;106
48678;5312;57
48679;13442;122
48680;5905;131
48681;11087;55
48682;1916;98
48683;10509;156
48684;317;22
48685;18260;39
48686;2457;155
48687;334;152
48688;6963;167
48689;12037;20
48690;18261;180
48691;622;133
48692;4874;38
48693;8340;106
48694;15376;112
48695;2309;108
48696;15697;133
48697;9081;18
48698;11135;88
48699;8172;64
48700;8864;132
48701;9615;192
48702;858;187
48703;17022;53
48704;10839;168
48705;6668;177
48706;16080;171
48707;4012;13
48708;4762;191
48709;13412;125
48710;14091;24
48711;12967;87
48712;12427;42
48713;7163;85
48714;13574;189
48715;15630;37
48716;5674;178
48717;6521;2
48718;14557;145
48719;4770;144
48720;2404;62
48721;16121;59
48722;16332;96
48723;1509;9
48724;18262;88
48725;3878;34
48726;12296;33
48727;11644;178
48728;6011;77
48729;6698;46
48730;12524;106
48731;18263;111
48732;4775;194
48733;11719;9
48734;12028;100
48735;12733;37
48736;4099;147
48737;18264;135
48738;17105;50
48739;8599;9
48740;293;129
48741;3615;18
48742;10253;133
48743;18265;59
48744;12514;79
48745;16121;110
48746;7376;61
48747;12196;158
48748;16741;54
48749;397;149
48750;13565;85
48751;7832;88
48752;5889;160
48753;3129;69
48754;9535;168
48755;10648;53
48756;10638;115
48757;74;68
48758;17757;170
48759;11431;8
48760;15646;27
48761;7498;40
48762;17043;107
48763;14958;192
48764;7624;120
48765;16692;145
48766;13372;97
48767;10553;125
48768;18266;78
48769;18101;146
48770;18267;48
48771;16768;183
48772;16086;78
48773;12455;19
48774;16602;130
48775;10039;63
48776;17656;83
48777;9381;150
48778;1878;105
48779;18268;174
48780;17894;53
48781;8545;165
48782;10241;186
48783;2112;63
48784;14770;18
48785;3039;1
48786;5301;5
48787;5512;73
48788;15763;166
48789;6527;41
48790;14255;89
48791;10363;116
48792;16699;163
48793;2671;164
48794;17032;157
48795;4915;84
48796;17801;41
48797;12784;112
48798;873;139
48799;9756;114
48800;18269;147
48801;10968;177
48802;14853;68
48803;7393;15
48804;12955;48
48805;13556;199
48806;10358;132
48807;4792;119
48808;16323;135
48809;241;132
48810;8258;153
48811;12643;128
48812;4118;160
48813;11129;98
48814;10399;165
48815;2484;53
48816;16251;142
48817;298;96
48818;15846;167
48819;7802;107
48820;17806;29
48821;4866;48
48822;8073;45
48823;18270;99
48824;4346;148
48825;12106;46
48826;6568;30
48827;7499;124
48828;4758;86
48829;10076;166
48830;14349;89
48831;10206;2
48832;5719;53
48833;16257;173
48834;18271;30
48835;5100;24
48836;9418;46
48837;4821;109
48838;2289;71
48839;10080;164
48840;3089;50
48841;4806;144
48842;5287;3
48843;6765;97
48844;16106;55
48845;10349;152
48846;3435;136
48847;13797;83
48848;3169;91
48849;3020;99
48850;18272;136
48851;13447;119
48852;13848;121
48853;14757;1
48854;7445;123
48855;11789;28
48856;13880;80
48857;2912;182
48858;15275;74
48859;11004;22
48860;17808;100
48861;12187;188
48862;10338;168
48863;12946;60
48864;617;22
48865;12137;186
48866;319;69
48867;15677;29
48868;12380;141
48869;11978;101
48870;12968;101
48871;4320;175
48872;16626;115
48873;16309;4
48874;4987;27
48875;8150;166
48876;12384;191
48877;11055;170
48878;6427;116
48879;16945;64
48880;2705;165
48881;15311;181
48882;13957;123
48883;17851;65
48884;14847;193
48885;18038;90
48886;5921;72
48887;4736;93
48888;10558;4
48889;1286;48
48890;10968;64
48891;8051;199
48892;18219;84
48893;7018;46
48894;15356;173
48895;1545;64
48896;13241;41
48897;5491;198
48898;4837;37
48899;8195;27
48900;8200;67
48901;1700;79
48902;12743;164
48903;5378;97
48904;8335;103
48905;12679;71
48906;17063;74
48907;18273;14
48908;14806;68
48909;15266;85
48910;4585;174
48911;9748;158
48912;18274;162
48913;11019;178
48914;1778;174
48915;16517;182
48916;9253;6
48917;9986;137
48918;14525;117
48919;16810;194
48920;10345;88
48921;1005;20
48922;18275;142
48923;4067;163
48924;16530;188
48925;7908;20
48926;15722;107
48927;15747;184
48928;5081;130
48929;2456;183
48930;5646;19
48931;324;70
48932;8405;192
48933;12256;99
48934;12625;125
48935;6645;138
48936;16958;55
48937;16754;68
48938;10920;200
48939;11014;15
48940;7160;100
48941;7221;75
48942;3456;86
48943;374;138
48944;2530;146
48945;18098;116
48946;2446;99
48947;16239;156
48948;8676;192
48949;9367;41
48950;4935;117
48951;17206;65
48952;14070;82
48953;10211;167
48954;18276;12
48955;17391;161
48956;2988;34
48957;14046;194
48958;16092;141
48959;15004;159
48960;13873;48
48961;16099;139
48962;16136;200
48963;13987;142
48964;5542;127
48965;5192;21
48966;10464;13
48967;4760;160
48968;8269;54
48969;12291;47
48970;8732;80
48971;3622;99
48972;295;187
48973;17493;124
48974;1129;1
48975;14671;65
48976;11359;52
48977;10355;79
48978;15344;189
48979;18277;77
48980;18278;198
48981;10074;80
48982;1701;65
48983;13660;44
48984;15113;106
48985;4388;65
48986;5583;146
48987;789;94
48988;11805;180
48989;2870;138
48990;18279;11
48991;10042;130
48992;7303;165
48993;9047;14
48994;14362;188
48995;6474;125
48996;1317;27
48997;13092;59
48998;18280;23
48999;13045;95
49000;15020;96
49001;13577;161
49002;5067;49
49003;16616;36
49004;972;61
49005;18281;182
49006;6891;65
49007;9533;165
49008;4729;6
49009;2958;50
49010;4709;109
49011;18282;112
49012;18283;55
49013;11251;31
49014;11057;89
49015;8386;51
49016;16148;159
49017;11094;8
49018;913;17
49019;10076;141
49020;2322;183
49021;18284;156
49022;5526;117
49023;4676;116
49024;4454;134
49025;3436;128
49026;8761;40
49027;594;197
49028;2328;40
49029;5003;89
49030;18285;170
49031;14665;181
49032;14281;145
49033;13401;148
49034;13257;131
49035;9344;6
49036;13467;108
49037;10447;116
49038;8244;171
49039;1433;24
49040;17273;196
49041;18286;11
49042;18287;101
49043;9358;30
49044;9277;48
49045;10487;191
49046;18288;110
49047;12653;69
49048;10844;16
49049;9063;38
49050;9190;188
49051;12860;48
49052;11768;60
49053;1708;15
49054;224;179
49055;10315;65
49056;15233;11
49057;4157;159
49058;7154;160
49059;6402;7
49060;17094;123
49061;574;136
49062;12798;61
49063;15167;198
49064;12114;42
49065;6400;118
49066;11047;64
49067;6953;183
49068;15176;67
49069;11249;141
49070;7278;10
49071;14704;74
49072;10880;93
49073;9656;35
49074;2313;74
49075;15366;63
49076;2127;191
49077;10570;14
49078;10266;88
49079;18289;111
49080;1236;52
49081;17975;110
49082;13626;37
49083;7972;68
49084;7569;40
49085;532;34
49086;16284;163
49087;16027;192
49088;8398;151
49089;8236;161
49090;1303;181
49091;6827;184
49092;18290;129
49093;6881;70
49094;6698;11
49095;108;165
49096;9448;151
49097;8310;16
49098;18016;48
49099;4467;141
49100;5438;6
49101;11603;37
49102;365;195
49103;10844;10
49104;17924;40
49105;13976;168
49106;18291;187
49107;10686;95
49108;9131;90
49109;14436;85
49110;9634;149
49111;4946;190
49112;1311;150
49113;7581;52
49114;4576;126
49115;5680;110
49116;6885;59
49117;6678;32
49118;3969;118
49119;12630;134
49120;12140;101
49121;18292;10
49122;15592;134
49123;12901;22
49124;7063;167
49125;6368;43
49126;16785;189
49127;1828;89
49128;7982;53
49129;18293;114
49130;8213;176
49131;9840;119
49132;7359;183
49133;16473;121
49134;12181;81
49135;18294;188
49136;11224;18
49137;3582;195
49138;999;12
49139;3497;36
49140;18295;131
49141;5812;133
49142;6103;164
49143;14262;94
49144;6300;129
49145;17319;89
49146;5832;67
49147;18296;171
49148;10056;87
49149;18297;181
49150;15533;74
49151;6058;19
49152;9983;26
49153;50;53
49154;12682;90
49155;8578;17
49156;10271;137
49157;6705;165
49158;16394;134
49159;11078;82
49160;819;157
49161;14689;19
49162;4656;103
49163;8294;62
49164;17502;172
49165;3630;156
49166;5843;87
49167;18298;134
49168;8638;7
49169;16602;156
49170;9715;116
49171;18299;58
49172;10738;33
49173;9543;19
49174;13764;190
49175;17017;182
49176;17941;197
49177;10900;137
49178;3804;157
49179;18300;39
49180;17336;76
49181;8285;113
49182;17934;62
49183;14347;99
49184;7524;131
49185;18301;76
49186;1681;59
49187;16484;115
49188;12183;83
49189;11110;86
49190;13071;100
49191;6786;190
49192;730;190
49193;18302;16
49194;18303;65
49195;8676;65
49196;13891;140
49197;11239;64
49198;13551;167
49199;2939;185
49200;17394;61
49201;7271;121
49202;13922;186
49203;3202;179
49204;6190;6
49205;17072;178
49206;2009;124
49207;3835;33
49208;15001;176
49209;6389;193
49210;14111;94
49211;13798;32
49212;7404;12
49213;18304;163
49214;7736;4
49215;2290;134
49216;12969;1
49217;11556;72
49218;96;134
49219;7932;185
49220;10849;128
49221;18305;44
49222;13870;41
49223;11060;150
49224;8761;85
49225;18306;55
49226;12743;83
49227;15820;117
49228;121;72
49229;13453;178
49230;7028;35
49231;18096;150
49232;14659;134
49233;3765;95
49234;14560;52
49235;15328;99
49236;16090;120
49237;18307;96
49238;6091;135
49239;18308;59
49240;5057;86
49241;6411;45
49242;5248;87
49243;9664;108
49244;12111;159
49245;5223;136
49246;3811;199
49247;17870;92
49248;17313;9
49249;4343;28
49250;8944;166
49251;2582;172
49252;17055;147
49253;15020;78
49254;3955;147
49255;16802;160
49256;9605;80
49257;14518;99
49258;12101;85
49259;7100;76
49260;14730;172
49261;323;194
49262;14499;38
49263;17851;124
49264;14527;96
49265;11835;152
49266;12469;45
49267;14580;40
49268;11764;69
49269;527;138
49270;18309;92
49271;10885;87
49272;10022;103
49273;11739;72
49274;18310;10
49275;9464;54
49276;15686;56
49277;8538;7
49278;5205;148
49279;9637;198
49280;5790;146
49281;14428;89
49282;14883;186
49283;8718;147
49284;18311;139
49285;6476;1
49286;2324;79
49287;5289;192
49288;13051;175
49289;13141;15
49290;7610;60
49291;3850;20
49292;884;47
49293;881;158
49294;6973;109
49295;14969;199
49296;2635;97
49297;13451;94
49298;7408;93
49299;734;92
49300;10743;98
49301;8589;145
49302;8066;116
49303;18312;43
49304;8582;43
49305;5891;135
49306;18313;128
49307;15379;82
49308;4327;48
49309;17751;52
49310;11628;89
49311;13896;80
49312;12332;25
49313;2318;182
49314;2884;70
49315;13360;46
49316;7082;172
49317;2237;38
49318;713;62
49319;506;49
49320;18314;181
49321;1481;200
49322;5583;126
49323;14172;104
49324;17239;45
49325;17852;133
49326;4531;60
49327;8008;177
49328;926;44
49329;4731;20
49330;1766;188
49331;6218;79
49332;18178;47
49333;11312;200
49334;18315;129
49335;18136;183
49336;5421;82
49337;18173;105
49338;16597;124
49339;11078;123
49340;18316;59
49341;14053;128
49342;14371;134
49343;4477;137
49344;709;159
49345;81;52
49346;16003;84
49347;18317;157
49348;1469;192
49349;6826;132
49350;15903;173
49351;17792;172
49352;4052;169
49353;11972;104
49354;14566;159
49355;15232;87
49356;17927;182
49357;1448;43
49358;958;29
49359;10057;151
49360;7502;170
49361;18318;101
49362;15287;28
49363;12265;199
49364;13553;9
49365;4281;59
49366;15766;71
49367;5672;183
49368;18012;133
49369;9514;26
49370;10938;131
49371;6726;23
49372;3963;179
49373;10951;74
49374;15107;155
49375;287;51
49376;10592;42
49377;16174;74
49378;13309;135
49379;14501;63
49380;13057;49
49381;12464;94
49382;18319;179
49383;8391;186
49384;7820;84
49385;2104;89
49386;368;13
49387;2763;42
49388;10313;48
49389;18320;32
49390;4054;6
49391;6302;166
49392;14699;36
49393;4650;7
49394;5113;19
49395;16636;150
49396;7603;188
49397;836;98
49398;16790;162
49399;9110;61
49400;4135;62
49401;14179;179
49402;16613;181
49403;14741;167
49404;6151;5
49405;38;69
49406;5451;194
49407;14829;76
49408;4316;9
49409;9022;18
49410;16016;39
49411;18321;190
49412;6291;193
49413;18322;40
49414;1906;165
49415;40;51
49416;6446;85
49417;12807;80
49418;18323;56
49419;9273;133
49420;2755;180
49421;14863;73
49422;7069;66
49423;16898;165
49424;5794;193
49425;15265;78
49426;18324;8
49427;4934;39
49428;9675;101
49429;2671;29
49430;14639;68
49431;18325;185
49432;15892;52
49433;4559;10
49434;7502;97
49435;4622;185
49436;15618;119
49437;652;63
49438;8486;3
49439;5464;157
49440;10608;176
49441;18326;44
49442;13779;8
49443;17786;113
49444;12988;88
49445;6538;3
49446;11418;160
49447;6892;101
49448;406;158
49449;4127;106
49450;2393;151
49451;12473;105
49452;10560;182
49453;16749;57
49454;7339;46
49455;16054;197
49456;3164;152
49457;14689;73
49458;5324;152
49459;3452;83
49460;8925;104
49461;11701;1
49462;13890;3
49463;17237;88
49464;13996;68
49465;15630;150
49466;977;190
49467;6826;136
49468;18327;34
49469;7612;114
49470;15979;125
49471;857;115
49472;4671;62
49473;7252;63
49474;14650;42
49475;3101;19
49476;5747;83
49477;13707;178
49478;3070;103
49479;1795;51
49480;17894;141
49481;937;8
49482;13942;143
49483;6183;134
49484;8573;8
49485;15398;24
49486;15634;95
49487;7998;97
49488;17856;112
49489;18328;157
49490;12181;46
49491;4687;93
49492;9788;122
49493;2578;30
49494;18329;136
49495;15986;172
49496;9244;148
49497;2707;47
49498;18330;61
49499;5909;173
49500;3552;6
49501;6314;58
49502;7893;93
49503;13188;200
49504;10647;8
49505;13291;167
49506;15542;166
49507;8483;72
49508;7168;11
49509;2310;155
49510;5752;32
49511;15790;72
49512;6301;55
49513;6994;117
49514;14555;92
49515;4787;152
49516;11034;75
49517;18234;8
49518;14194;70
49519;11033;7
49520;18331;124
49521;12236;38
49522;13734;193
49523;8828;117
49524;5294;166
49525;9493;46
49526;11325;148
49527;2577;10
49528;15415;6
49529;16806;11
49530;16313;21
49531;5701;128
49532;1666;38
49533;12721;106
49534;18188;156
49535;5467;55
49536;14141;81
49537;8634;172
49538;4260;75
49539;18332;33
49540;6839;138
49541;16475;141
49542;2279;118
49543;8016;128
49544;4742;102
49545;1185;22
49546;14737;100
49547;11731;21
49548;5960;111
49549;17530;76
49550;12777;35
49551;13770;159
49552;7068;195
49553;14091;4
49554;13366;93
