AmountID;Amount
45535;362.98
45536;216.88
45537;177.16
45538;719.28
45539;600.43
45540;382.28
45541;887.03
45542;543.87
45543;58.04
45544;605.63
45545;648.61
45546;828.94
45547;601.21
45548;298.87
45549;234.12
45550;263.09
45551;231.47
45552;231.10
45553;97.20
45554;877.19
45555;751.64
45556;748.36
45557;550.74
45558;689.36
45559;971.91
45560;261.09
45561;727.60
45562;750.96
45563;470.66
45564;853.48
45565;700.63
45566;273.68
45567;536.14
45568;973.51
45569;206.85
45570;750.47
45571;783.48
45572;327.87
45573;773.76
45574;25.81
45575;125.10
45576;571.30
45577;804.95
45578;644.58
45579;652.23
45580;226.88
45581;806.83
45582;252.91
45583;199.78
45584;580.35
45585;628.67
45586;739.37
45587;758.22
45588;299.51
45589;724.12
45590;630.22
45591;621.48
45592;378.01
45593;363.95
45594;308.72
45595;682.60
45596;111.61
45597;736.79
45598;55.00
45599;485.87
45600;884.76
45601;387.88
45602;740.69
45603;177.43
45604;575.39
45605;703.83
45606;820.09
45607;625.35
45608;456.59
45609;595.77
45610;418.64
45611;764.12
45612;805.36
45613;142.95
45614;328.46
45615;239.06
45616;560.69
45617;834.07
45618;940.71
45619;221.21
45620;165.69
45621;824.56
45622;854.95
45623;915.12
45624;842.09
45625;74.91
45626;426.76
45627;208.38
45628;919.16
45629;406.93
45630;486.74
45631;194.47
45632;673.67
45633;552.88
45634;866.32
45635;478.74
45636;272.76
45637;116.01
45638;158.63
45639;190.78
45640;27.31
45641;789.74
45642;846.63
45643;416.24
45644;59.94
45645;717.82
45646;204.64
45647;185.86
45648;588.60
45649;877.87
45650;124.37
45651;460.24
45652;804.71
45653;476.78
45654;272.19
45655;185.15
45656;442.78
45657;518.05
45658;610.13
45659;144.15
45660;77.58
45661;218.18
45662;30.25
45663;522.53
45664;404.46
45665;932.36
45666;339.20
45667;500.13
45668;598.43
45669;277.86
45670;307.60
45671;489.06
45672;128.69
45673;457.79
45674;767.83
45675;206.77
45676;466.42
45677;827.51
45678;622.82
45679;185.13
45680;605.97
45681;331.43
45682;938.38
45683;581.65
45684;862.02
45685;648.63
45686;92.06
45687;240.25
45688;488.79
45689;182.77
45690;322.63
45691;465.94
45692;171.17
45693;453.37
45694;126.13
45695;170.28
45696;402.23
45697;233.95
45698;56.66
45699;512.68
45700;566.75
45701;435.56
45702;713.08
45703;306.18
45704;236.26
45705;993.55
45706;366.52
45707;376.01
45708;407.35
45709;600.01
45710;947.71
45711;714.04
45712;142.29
45713;294.72
45714;68.13
45715;963.02
45716;938.46
45717;903.36
45718;994.25
45719;570.63
45720;521.51
45721;513.31
45722;350.60
45723;635.43
45724;166.13
45725;444.65
45726;953.66
45727;724.11
45728;457.68
45729;826.67
45730;596.53
45731;952.85
45732;918.31
45733;88.80
45734;191.69
45735;654.12
45736;171.90
45737;578.88
45738;698.28
45739;554.71
45740;573.63
45741;411.28
45742;929.25
45743;890.99
45744;581.89
45745;863.10
45746;73.88
45747;122.70
45748;743.14
45749;817.05
45750;541.23
45751;638.21
45752;153.49
45753;496.75
45754;491.68
45755;450.75
45756;954.68
45757;52.09
45758;375.18
45759;187.90
45760;256.81
45761;450.12
45762;457.17
45763;394.55
45764;415.20
45765;530.63
45766;346.25
45767;323.54
45768;104.70
45769;654.31
45770;521.25
45771;737.37
45772;811.05
45773;526.40
45774;749.53
45775;949.50
45776;816.12
45777;799.01
45778;893.35
45779;654.41
45780;411.29
45781;660.93
45782;636.32
45783;451.80
45784;171.90
45785;315.97
45786;428.57
45787;162.32
45788;364.11
45789;407.29
45790;965.48
45791;479.52
45792;55.62
45793;828.76
45794;422.48
45795;626.16
45796;221.45
45797;752.31
45798;406.40
45799;501.44
45800;796.99
45801;874.56
45802;232.40
45803;540.50
45804;151.92
45805;985.66
45806;334.65
45807;57.14
45808;980.55
45809;388.70
45810;409.13
45811;706.74
45812;107.03
45813;368.77
45814;526.90
45815;407.27
45816;946.95
45817;347.65
45818;847.84
45819;833.59
45820;170.86
45821;982.02
45822;626.21
45823;472.24
45824;619.81
45825;851.12
45826;331.92
45827;212.63
45828;688.26
45829;453.21
45830;154.28
45831;813.86
45832;175.27
45833;189.04
45834;168.80
45835;665.95
45836;31.61
45837;755.70
45838;871.65
45839;259.46
45840;557.20
45841;624.05
45842;161.30
45843;407.74
45844;851.25
45845;709.24
45846;832.51
45847;392.75
45848;105.41
45849;405.28
45850;883.62
45851;46.89
45852;619.64
45853;821.80
45854;105.26
45855;61.11
45856;469.53
45857;774.06
45858;995.54
45859;62.50
45860;344.41
45861;355.62
45862;155.13
45863;513.53
45864;926.16
45865;127.30
45866;133.89
45867;689.22
45868;890.16
45869;65.59
45870;690.36
45871;868.89
45872;641.76
45873;669.20
45874;524.90
45875;694.44
45876;694.42
45877;783.24
45878;958.03
45879;118.75
45880;249.00
45881;207.10
45882;706.47
45883;594.21
45884;87.48
45885;24.54
45886;961.15
45887;554.43
45888;229.04
45889;791.98
45890;474.00
45891;419.94
45892;31.54
45893;804.67
45894;272.98
45895;892.57
45896;697.36
45897;489.54
45898;148.74
45899;32.75
45900;978.87
45901;47.97
45902;210.34
45903;938.71
45904;575.74
45905;472.39
45906;52.44
45907;427.43
45908;934.44
45909;666.32
45910;671.80
45911;673.39
45912;257.89
45913;89.15
45914;437.06
45915;793.00
45916;872.82
45917;484.15
45918;832.44
45919;410.20
45920;361.42
45921;831.09
45922;403.56
45923;61.83
45924;424.50
45925;613.16
45926;391.27
45927;100.15
45928;183.63
45929;182.10
45930;468.35
45931;164.21
45932;311.82
45933;665.15
45934;272.76
45935;21.95
45936;703.74
45937;682.61
45938;941.45
45939;610.38
45940;819.46
45941;376.01
45942;948.76
45943;442.56
45944;559.15
45945;983.20
45946;285.00
45947;726.98
45948;529.57
45949;999.12
45950;712.13
45951;37.45
45952;128.32
45953;588.63
45954;806.13
45955;639.78
45956;776.69
45957;71.42
45958;398.49
45959;945.15
45960;677.70
45961;257.96
45962;862.87
45963;179.80
45964;942.55
45965;840.24
45966;717.29
45967;155.32
45968;475.60
45969;851.40
45970;46.98
45971;34.62
45972;335.72
45973;64.16
45974;158.61
45975;95.08
45976;800.20
45977;719.77
45978;932.58
45979;891.93
45980;106.24
45981;466.18
45982;707.03
45983;962.79
45984;714.61
45985;797.12
45986;44.30
45987;487.21
45988;850.39
45989;282.20
45990;418.84
45991;323.87
45992;886.29
45993;342.18
45994;143.92
45995;472.59
45996;625.56
45997;793.23
45998;183.98
45999;248.12
46000;713.67
46001;819.55
46002;719.14
46003;968.67
46004;300.36
46005;454.37
46006;298.95
46007;952.90
46008;707.27
46009;376.13
46010;243.54
46011;106.50
46012;869.99
46013;338.89
46014;942.16
46015;341.73
46016;758.13
46017;813.57
46018;901.31
46019;431.39
46020;152.08
46021;780.51
46022;307.86
46023;452.71
46024;851.01
46025;202.45
46026;835.81
46027;765.76
46028;442.93
46029;702.14
46030;80.18
46031;516.20
46032;244.96
46033;388.88
46034;385.59
46035;392.80
46036;739.27
46037;584.28
46038;733.44
46039;666.25
46040;208.84
46041;89.25
46042;996.87
46043;528.01
46044;295.70
46045;471.24
46046;750.17
46047;415.16
46048;944.37
46049;373.76
46050;246.13
46051;50.48
46052;352.78
46053;338.48
46054;373.08
46055;745.79
46056;234.34
46057;584.54
46058;371.87
46059;350.96
46060;915.88
46061;589.12
46062;952.42
46063;300.87
46064;618.37
46065;218.93
46066;919.09
46067;98.58
46068;489.94
46069;692.99
46070;994.90
46071;893.84
46072;784.13
46073;993.81
46074;245.52
46075;173.24
46076;60.11
46077;106.31
46078;65.70
46079;570.77
46080;26.22
46081;611.45
46082;503.43
46083;55.59
46084;113.38
46085;955.25
46086;379.68
46087;717.69
46088;770.59
46089;372.79
46090;175.67
46091;531.56
46092;321.39
46093;451.54
46094;83.31
46095;52.79
46096;286.92
46097;28.73
46098;629.97
46099;373.42
46100;969.26
46101;453.38
46102;893.51
46103;528.01
46104;196.55
46105;545.20
46106;480.24
46107;384.24
46108;560.81
46109;89.82
46110;84.81
46111;429.47
46112;888.61
46113;422.62
46114;788.61
46115;997.83
46116;934.98
46117;331.81
46118;761.12
46119;191.08
46120;141.87
46121;855.62
46122;287.29
46123;451.00
46124;113.73
46125;638.15
46126;113.45
46127;620.96
46128;794.91
46129;963.53
46130;223.74
46131;790.15
46132;386.35
46133;389.51
46134;869.92
46135;924.96
46136;212.12
46137;827.48
46138;458.29
46139;799.14
46140;580.40
46141;428.79
46142;249.34
46143;236.81
46144;198.26
46145;914.72
46146;47.87
46147;260.37
46148;514.20
46149;270.86
46150;154.76
46151;729.43
46152;799.01
46153;436.00
46154;114.63
46155;26.04
46156;791.09
46157;510.14
46158;268.27
46159;826.61
46160;470.16
46161;366.54
46162;183.50
46163;261.54
46164;940.44
46165;598.97
46166;633.38
46167;599.83
46168;842.97
46169;446.39
46170;977.26
46171;447.93
46172;135.56
46173;55.14
46174;376.31
46175;519.42
46176;838.39
46177;300.90
46178;443.14
46179;75.47
46180;63.56
46181;621.70
46182;42.56
46183;454.65
46184;407.55
46185;366.94
46186;409.64
46187;185.09
46188;947.14
46189;287.30
46190;570.00
46191;182.11
46192;121.21
46193;515.66
46194;357.54
46195;279.85
46196;583.63
46197;700.21
46198;984.95
46199;946.98
46200;715.80
46201;387.34
46202;113.79
46203;73.27
46204;631.10
46205;754.30
46206;92.36
46207;26.42
46208;88.43
46209;799.25
46210;202.17
46211;106.55
46212;116.73
46213;330.07
46214;816.67
46215;869.80
46216;178.66
46217;931.99
46218;589.61
46219;411.52
46220;487.60
46221;199.11
46222;414.51
46223;874.94
46224;159.52
46225;945.23
46226;771.83
46227;561.42
46228;708.79
46229;24.97
46230;985.56
46231;445.09
46232;625.27
46233;318.39
46234;467.37
46235;776.30
46236;359.05
46237;558.82
46238;473.07
46239;775.86
46240;588.67
46241;97.04
46242;433.54
46243;75.23
46244;498.96
46245;693.02
46246;50.13
46247;206.75
46248;705.17
46249;810.69
46250;223.42
46251;451.94
46252;171.86
46253;860.86
46254;333.21
46255;196.58
46256;906.70
46257;812.75
46258;727.55
46259;816.16
46260;362.36
46261;995.59
46262;269.23
46263;867.37
46264;472.56
46265;38.22
46266;969.11
46267;947.43
46268;42.76
46269;127.00
46270;47.42
46271;606.13
46272;970.06
46273;699.95
46274;426.64
46275;673.39
46276;542.33
46277;38.77
46278;812.44
46279;738.85
46280;982.44
46281;609.13
46282;762.85
46283;309.51
46284;419.50
46285;954.75
46286;79.98
46287;856.43
46288;206.67
46289;530.65
46290;103.57
46291;802.17
46292;502.15
46293;987.38
46294;621.15
46295;996.75
46296;368.73
46297;189.15
46298;695.50
46299;302.13
46300;785.99
46301;546.48
46302;847.14
46303;672.40
46304;448.83
46305;906.33
46306;56.74
46307;800.19
46308;526.14
46309;411.58
46310;630.29
46311;658.62
46312;614.36
46313;755.37
46314;658.81
46315;482.22
46316;361.95
46317;56.01
46318;883.02
46319;960.80
46320;102.93
46321;703.01
46322;904.04
46323;625.24
46324;660.26
46325;116.01
46326;940.88
46327;386.01
46328;23.25
46329;275.12
46330;967.18
46331;241.76
46332;306.96
46333;402.87
46334;981.14
46335;448.04
46336;726.26
46337;726.41
46338;474.97
46339;924.19
46340;422.19
46341;781.60
46342;293.14
46343;900.41
46344;304.31
46345;619.95
46346;522.60
46347;486.23
46348;79.01
46349;724.04
46350;101.78
46351;896.73
46352;40.70
46353;327.26
46354;230.85
46355;303.39
46356;750.81
46357;449.85
46358;290.46
46359;422.98
46360;337.40
46361;844.66
46362;832.72
46363;539.35
46364;197.45
46365;933.37
46366;194.88
46367;811.05
46368;293.36
46369;206.56
46370;143.36
46371;810.31
46372;845.17
46373;299.76
46374;163.89
46375;448.09
46376;631.13
46377;821.41
46378;692.22
46379;564.16
46380;140.45
46381;58.48
46382;828.82
46383;661.02
46384;114.19
46385;141.01
46386;161.17
46387;556.50
46388;182.86
46389;567.34
46390;207.55
46391;740.74
46392;342.77
46393;38.91
46394;637.36
46395;190.41
46396;686.88
46397;645.35
46398;774.76
46399;515.49
46400;740.56
46401;938.51
46402;914.86
46403;431.96
46404;327.93
46405;817.61
46406;654.53
46407;707.73
46408;90.02
46409;876.71
46410;23.64
46411;698.35
46412;412.62
46413;120.35
46414;176.75
46415;374.09
46416;638.76
46417;333.70
46418;229.97
46419;900.76
46420;158.17
46421;159.34
46422;403.62
46423;772.76
46424;264.71
46425;184.56
46426;936.83
46427;468.72
46428;551.39
46429;960.00
46430;857.54
46431;747.88
46432;572.46
46433;953.60
46434;638.35
46435;148.04
46436;681.88
46437;832.19
46438;986.75
46439;325.25
46440;238.55
46441;36.81
46442;807.03
46443;849.21
46444;89.97
46445;958.15
46446;350.08
46447;58.92
46448;988.15
46449;463.37
46450;937.56
46451;928.29
46452;334.09
46453;956.54
46454;587.04
46455;573.08
46456;910.75
46457;911.91
46458;676.07
46459;387.14
46460;207.92
46461;340.91
46462;724.72
46463;128.64
46464;47.49
46465;642.04
46466;708.66
46467;145.02
46468;842.25
46469;455.88
46470;157.65
46471;49.11
46472;307.61
46473;327.05
46474;208.03
46475;458.51
46476;911.71
46477;739.00
46478;362.13
46479;645.01
46480;636.67
46481;598.42
46482;642.05
46483;851.67
46484;631.35
46485;61.75
46486;571.25
46487;901.51
46488;364.11
46489;357.77
46490;513.02
46491;243.40
46492;153.32
46493;427.74
46494;521.92
46495;738.56
46496;382.66
46497;97.08
46498;141.60
46499;123.97
46500;758.49
46501;751.29
46502;110.31
46503;978.00
46504;877.36
46505;32.74
46506;574.09
46507;157.66
46508;823.32
46509;44.70
46510;736.95
46511;317.24
46512;446.45
46513;744.32
46514;536.94
46515;333.49
46516;346.92
46517;187.33
46518;627.92
46519;613.79
46520;722.11
46521;533.54
46522;507.41
46523;510.93
46524;628.37
46525;654.76
46526;183.32
46527;670.13
46528;263.24
46529;624.33
46530;673.98
46531;212.62
46532;629.53
46533;371.11
46534;329.49
46535;113.49
46536;938.16
46537;169.59
46538;385.64
46539;781.02
46540;623.19
46541;532.90
46542;616.16
46543;909.87
46544;279.59
46545;515.36
46546;73.61
46547;500.88
46548;451.81
46549;537.52
46550;125.04
46551;176.75
46552;379.68
46553;198.12
46554;994.48
46555;974.61
46556;546.94
46557;954.50
46558;580.99
46559;544.06
46560;437.48
46561;615.96
46562;348.61
46563;162.43
46564;384.20
46565;282.96
46566;522.24
46567;857.74
46568;96.57
46569;419.21
46570;152.44
46571;664.22
46572;74.15
46573;903.20
46574;990.90
46575;825.39
46576;775.39
46577;31.37
46578;468.80
46579;325.10
46580;253.96
46581;675.79
46582;330.14
46583;528.51
46584;277.75
46585;715.94
46586;763.80
46587;111.62
46588;590.00
46589;786.38
46590;999.35
46591;470.66
46592;716.29
46593;489.91
46594;84.33
46595;750.60
46596;386.47
46597;899.29
46598;603.59
46599;236.13
46600;46.31
46601;209.60
46602;714.81
46603;47.45
46604;140.10
46605;948.22
46606;338.70
46607;938.53
46608;472.57
46609;79.50
46610;617.21
46611;106.09
46612;185.99
46613;717.25
46614;598.38
46615;223.66
46616;596.76
46617;399.95
46618;383.01
46619;597.23
46620;664.74
46621;370.29
46622;774.50
46623;196.25
46624;157.99
46625;34.19
46626;691.04
46627;527.14
46628;425.85
46629;432.18
46630;927.12
46631;864.97
46632;404.15
46633;40.63
46634;809.90
46635;823.72
46636;567.56
46637;949.77
46638;305.37
46639;945.10
46640;36.48
46641;560.90
46642;108.95
46643;301.96
46644;918.12
46645;785.98
46646;685.71
46647;663.40
46648;635.11
46649;859.58
46650;866.60
46651;355.56
46652;548.67
46653;205.23
46654;198.68
46655;474.65
46656;437.99
46657;896.08
46658;129.71
46659;646.94
46660;912.70
46661;353.29
46662;800.67
46663;624.18
46664;670.95
46665;114.56
46666;762.97
46667;652.25
46668;652.26
46669;339.94
46670;851.89
46671;855.97
46672;851.26
46673;162.53
46674;532.10
46675;603.61
46676;755.93
46677;717.39
46678;367.01
46679;790.76
46680;892.59
46681;853.77
46682;629.68
46683;515.45
46684;778.65
46685;832.89
46686;689.61
46687;763.53
46688;643.51
46689;496.35
46690;817.41
46691;146.81
46692;398.55
46693;318.64
46694;186.96
46695;214.93
46696;477.56
46697;191.49
46698;543.67
46699;56.67
46700;250.74
46701;527.21
46702;546.34
46703;776.00
46704;917.12
46705;193.83
46706;160.21
46707;234.26
46708;143.22
46709;985.59
46710;279.26
46711;850.75
46712;498.86
46713;188.90
46714;526.73
46715;871.19
46716;845.01
46717;886.31
46718;304.92
46719;105.88
46720;153.26
46721;888.55
46722;517.29
46723;287.49
46724;201.44
46725;198.53
46726;669.24
46727;182.35
46728;75.82
46729;669.87
46730;27.29
46731;948.40
46732;56.89
46733;127.54
46734;40.74
46735;927.93
46736;792.47
46737;828.49
46738;644.82
46739;453.98
46740;529.87
46741;935.76
46742;69.63
46743;515.53
46744;766.90
46745;921.86
46746;315.41
46747;488.38
46748;570.62
46749;283.45
46750;281.53
46751;216.44
46752;782.18
46753;223.21
46754;133.67
46755;320.77
46756;456.26
46757;392.36
46758;781.94
46759;143.19
46760;94.47
46761;971.96
46762;481.02
46763;494.91
46764;163.58
46765;240.56
46766;892.99
46767;941.32
46768;961.20
46769;531.18
46770;233.00
46771;449.27
46772;544.62
46773;201.53
46774;708.69
46775;194.60
46776;171.48
46777;967.94
46778;265.29
46779;514.69
46780;754.99
46781;725.83
46782;60.03
46783;973.08
46784;351.14
46785;137.10
46786;971.99
46787;361.49
46788;330.07
46789;428.54
46790;406.27
46791;218.50
46792;560.14
46793;134.38
46794;415.25
46795;913.02
46796;829.20
46797;170.59
46798;713.75
46799;366.49
46800;424.82
46801;629.33
46802;949.83
46803;327.58
46804;252.93
46805;367.28
46806;188.51
46807;629.99
46808;352.57
46809;693.91
46810;71.63
46811;375.68
46812;143.31
46813;562.13
46814;394.11
46815;73.28
46816;221.62
46817;647.43
46818;283.87
46819;584.62
46820;442.45
46821;749.32
46822;510.94
46823;751.30
46824;163.31
46825;583.52
46826;499.84
46827;887.23
46828;549.30
46829;252.82
46830;318.33
46831;413.44
46832;439.73
46833;329.78
46834;345.97
46835;436.89
46836;759.82
46837;995.59
46838;245.82
46839;776.39
46840;603.88
46841;935.94
46842;954.18
46843;95.60
46844;480.58
46845;676.82
46846;824.94
46847;775.54
46848;335.45
46849;191.16
46850;777.12
46851;667.29
46852;630.81
46853;820.65
46854;197.75
46855;309.29
46856;669.25
46857;396.09
46858;885.33
46859;953.00
46860;253.08
46861;24.38
46862;343.58
46863;55.75
46864;659.36
46865;800.60
46866;150.14
46867;930.24
46868;137.68
46869;799.52
46870;590.15
46871;826.38
46872;446.24
46873;282.63
46874;160.91
46875;903.18
46876;50.66
46877;823.73
46878;340.53
46879;285.78
46880;379.51
46881;809.15
46882;770.74
46883;455.83
46884;900.73
46885;427.07
46886;852.25
46887;792.44
46888;793.96
46889;504.58
46890;729.31
46891;305.03
46892;885.08
46893;560.50
46894;69.81
46895;219.55
46896;421.46
46897;677.79
46898;466.65
46899;595.30
46900;379.12
46901;40.04
46902;236.97
46903;580.56
46904;486.09
46905;442.99
46906;416.78
46907;202.45
46908;200.36
46909;124.74
46910;240.17
46911;928.80
46912;215.42
46913;835.46
46914;274.99
46915;877.88
46916;661.30
46917;231.56
46918;739.37
46919;45.78
46920;125.19
46921;387.75
46922;907.59
46923;710.61
46924;251.66
46925;195.56
46926;407.64
46927;377.42
46928;280.21
46929;637.05
46930;97.92
46931;828.91
46932;874.79
46933;228.35
46934;65.86
46935;22.75
46936;578.93
46937;99.41
46938;997.54
46939;508.51
46940;348.53
46941;753.30
46942;383.83
46943;984.68
46944;554.27
46945;571.58
46946;456.36
46947;199.36
46948;165.46
46949;620.40
46950;624.11
46951;396.99
46952;348.32
46953;866.12
46954;110.53
46955;867.88
46956;892.68
46957;289.27
46958;269.95
46959;287.29
46960;843.52
46961;370.45
46962;52.02
46963;56.61
46964;956.23
46965;153.27
46966;723.63
46967;140.18
46968;197.79
46969;765.65
46970;808.48
46971;988.37
46972;100.14
46973;103.12
46974;586.50
46975;470.22
46976;936.30
46977;365.66
46978;407.59
46979;326.60
46980;235.28
46981;793.02
46982;817.12
46983;779.11
46984;837.37
46985;282.47
46986;984.30
46987;809.14
46988;557.98
46989;457.73
46990;48.72
46991;996.43
46992;875.16
46993;708.24
46994;435.14
46995;157.25
46996;723.66
46997;973.59
46998;772.45
46999;68.61
47000;26.67
47001;149.87
47002;728.20
47003;26.72
47004;625.35
47005;841.75
47006;297.64
47007;305.37
47008;895.65
47009;896.72
47010;42.73
47011;613.31
47012;272.36
47013;56.90
47014;425.39
47015;858.20
47016;370.95
47017;727.30
47018;837.13
47019;669.18
47020;569.06
47021;909.59
47022;436.96
47023;210.33
47024;542.03
47025;105.58
47026;529.18
47027;392.45
47028;158.87
47029;775.42
47030;963.04
47031;362.58
47032;859.01
47033;462.57
47034;317.39
47035;976.74
47036;403.60
47037;629.19
47038;485.53
47039;744.63
47040;390.00
47041;763.94
47042;297.13
47043;732.71
47044;433.14
47045;347.39
47046;767.90
47047;506.03
47048;73.19
47049;789.35
47050;230.58
47051;678.54
47052;705.59
47053;127.12
47054;515.60
47055;646.62
47056;986.32
47057;194.21
47058;94.21
47059;401.26
47060;443.02
47061;154.59
47062;912.77
47063;630.53
47064;781.14
47065;309.58
47066;652.58
47067;515.90
47068;32.71
47069;701.51
47070;866.71
47071;53.51
47072;475.36
47073;200.87
47074;632.46
47075;854.52
47076;129.19
47077;172.63
47078;216.22
47079;497.77
47080;719.72
47081;311.08
47082;55.86
47083;421.82
47084;217.03
47085;632.35
47086;985.37
47087;994.03
47088;222.73
47089;799.29
47090;915.99
47091;499.60
47092;619.46
47093;203.97
47094;928.85
47095;354.99
47096;440.73
47097;550.10
47098;544.93
47099;766.79
47100;422.91
47101;979.49
47102;320.34
47103;289.93
47104;305.71
47105;134.67
47106;706.75
47107;107.05
47108;692.61
47109;563.34
47110;60.20
47111;514.62
47112;288.64
47113;489.13
47114;815.03
47115;301.00
47116;59.20
47117;298.17
47118;783.71
47119;836.29
47120;60.71
47121;101.05
47122;758.55
47123;264.91
47124;381.59
47125;745.88
47126;156.41
47127;937.77
47128;720.26
47129;599.62
47130;843.98
47131;102.84
47132;256.00
47133;322.16
47134;487.61
47135;590.66
47136;257.72
47137;510.35
47138;329.36
47139;184.21
47140;446.30
47141;487.75
47142;818.58
47143;331.54
47144;576.42
47145;299.86
47146;187.30
47147;303.73
47148;475.84
47149;564.45
47150;806.66
47151;921.06
47152;531.62
47153;921.58
47154;301.64
47155;305.63
47156;165.68
47157;769.40
47158;851.73
47159;150.13
47160;655.48
47161;857.95
47162;166.44
47163;859.23
47164;549.35
47165;945.51
47166;796.13
47167;502.75
47168;400.50
47169;820.01
47170;641.06
47171;377.63
47172;799.35
47173;351.41
47174;754.65
47175;269.87
47176;338.94
47177;29.80
47178;640.31
47179;976.62
47180;785.26
47181;199.16
47182;35.75
47183;733.87
47184;440.95
47185;596.55
47186;523.29
47187;355.79
47188;508.68
47189;92.80
47190;160.29
47191;547.94
47192;498.86
47193;482.21
47194;669.94
47195;628.61
47196;645.04
47197;346.01
47198;589.31
47199;619.92
47200;190.24
47201;877.08
47202;639.04
47203;693.61
47204;827.31
47205;842.10
47206;516.93
47207;915.05
47208;437.36
47209;151.13
47210;626.39
47211;723.56
47212;391.83
47213;84.46
47214;729.89
47215;237.03
47216;125.54
47217;691.95
47218;327.31
47219;554.53
47220;671.11
47221;290.82
47222;760.00
47223;491.87
47224;128.02
47225;304.80
47226;351.83
47227;461.91
47228;323.92
47229;129.30
47230;520.80
47231;524.05
47232;369.98
47233;855.54
47234;806.86
47235;315.28
47236;917.59
47237;59.66
47238;184.72
47239;139.29
47240;409.17
47241;442.20
47242;723.84
47243;209.01
47244;42.63
47245;407.85
47246;142.27
47247;873.54
47248;535.79
47249;305.84
47250;295.83
47251;30.67
47252;444.82
47253;967.12
47254;189.29
47255;112.56
47256;639.25
47257;116.38
47258;292.90
47259;574.19
47260;204.70
47261;383.75
47262;273.82
47263;891.53
47264;214.28
47265;594.19
47266;129.58
47267;229.57
47268;779.72
47269;690.87
47270;478.86
47271;169.21
47272;184.05
47273;333.01
47274;223.15
47275;146.29
47276;389.03
47277;58.25
47278;122.28
47279;936.08
47280;602.85
47281;395.05
47282;806.79
47283;632.29
47284;245.88
47285;191.56
47286;20.26
47287;660.81
47288;305.91
47289;113.89
47290;386.20
47291;215.39
47292;428.01
47293;179.11
47294;445.61
47295;944.75
47296;898.92
47297;125.87
47298;213.68
47299;219.29
47300;640.76
47301;769.30
47302;297.29
47303;198.57
47304;84.89
47305;475.68
47306;818.34
47307;310.92
47308;793.21
47309;187.11
47310;302.35
47311;980.85
47312;730.83
47313;506.98
47314;396.49
47315;121.20
47316;472.39
47317;82.64
47318;576.85
47319;182.75
47320;581.91
47321;633.53
47322;210.78
47323;726.14
47324;565.52
47325;270.09
47326;756.81
47327;68.49
47328;295.65
47329;451.69
47330;832.14
47331;20.18
47332;725.54
47333;360.20
47334;375.72
47335;25.90
47336;93.75
47337;639.96
47338;743.20
47339;758.86
47340;339.81
47341;174.57
47342;349.90
47343;666.55
47344;654.02
47345;656.29
47346;247.10
47347;312.58
47348;127.29
47349;874.82
47350;797.98
47351;219.98
47352;590.16
47353;168.72
47354;150.47
47355;998.58
47356;753.99
47357;165.00
47358;465.81
47359;651.37
47360;751.86
47361;640.29
47362;614.45
47363;722.97
47364;982.08
47365;650.33
47366;333.28
47367;997.20
47368;342.77
47369;793.72
47370;912.54
47371;349.87
47372;72.50
47373;700.52
47374;504.20
47375;738.32
47376;479.08
47377;506.64
47378;99.16
47379;759.48
47380;586.23
47381;130.88
47382;305.67
47383;994.80
47384;676.05
47385;493.11
47386;797.63
47387;42.16
47388;134.35
47389;339.35
47390;988.23
47391;392.23
47392;455.28
47393;72.06
47394;921.59
47395;540.42
47396;71.88
47397;342.83
47398;863.19
47399;333.60
47400;870.18
47401;468.39
47402;528.49
47403;415.78
47404;575.52
47405;200.74
47406;398.27
47407;356.59
47408;992.27
47409;757.46
47410;289.13
47411;522.36
47412;790.39
47413;39.29
47414;738.19
47415;760.37
47416;325.87
47417;268.59
47418;641.97
47419;774.40
47420;435.83
47421;774.48
47422;921.24
47423;531.62
47424;723.72
47425;928.39
47426;166.11
47427;619.37
47428;485.24
47429;137.12
47430;288.33
47431;404.07
47432;641.20
47433;329.53
47434;771.74
47435;833.78
47436;780.30
47437;388.01
47438;85.78
47439;551.11
47440;291.63
47441;855.66
47442;111.88
47443;183.70
47444;524.31
47445;256.60
47446;468.24
47447;295.86
47448;250.30
47449;658.22
47450;864.25
47451;336.77
47452;984.96
47453;721.13
47454;132.98
47455;608.17
47456;799.78
47457;145.90
47458;137.10
47459;317.78
47460;181.63
47461;593.69
47462;181.96
47463;603.03
47464;734.07
47465;72.25
47466;897.84
47467;264.76
47468;937.05
47469;258.23
47470;332.94
47471;79.77
47472;464.19
47473;872.37
47474;348.24
47475;187.48
47476;998.68
47477;794.78
47478;346.04
47479;786.64
47480;792.83
47481;404.29
47482;575.11
47483;255.38
47484;819.75
47485;668.12
47486;176.96
47487;320.07
47488;730.49
47489;235.68
47490;810.25
47491;566.80
47492;154.99
47493;244.06
47494;453.33
47495;253.10
47496;910.93
47497;481.72
47498;458.45
47499;556.57
47500;931.30
47501;141.50
47502;215.42
47503;352.62
47504;788.22
47505;684.71
47506;157.49
47507;403.79
47508;778.27
47509;253.55
47510;867.53
47511;969.49
47512;583.26
47513;951.24
47514;138.81
47515;186.90
47516;68.67
47517;635.90
47518;51.45
47519;651.42
47520;572.11
47521;747.53
47522;302.82
47523;617.84
47524;484.06
47525;805.56
47526;558.34
47527;772.74
47528;353.83
47529;838.66
47530;787.62
47531;612.35
47532;805.53
